NAME	TITLE	SCORE	
EMILIN3	NA	0.7865898	
USP42	NA	0.7865505	
C2H5orf22	NA	0.7845059	
DPP6	NA	0.784227	
OLFML2B	NA	0.7827018	
LOC103527700	NA	0.7820348	
FOXR1	NA	0.7810237	
WFDC1	NA	0.7806165	
NEDD4L	NA	0.78019965	
FAHD1	NA	0.7801541	
SCUBE1	NA	0.77890193	
LOC103539770	NA	0.7783948	
IL15	NA	0.7773243	
LOC103531336	NA	0.7768261	
C13H5orf15	NA	0.7745537	
LOC103536764	NA	0.77353674	
TPPP2	NA	0.7735363	
CALCOCO2	NA	0.7702114	
TSPAN6	NA	0.76923907	
DIMT1	NA	0.7674375	
ODF3B	NA	0.7664539	
IL12RB2	NA	0.76633185	
LOC103534850	NA	0.7662509	
LOC103534384	NA	0.76598537	
P2RY1	NA	0.76577795	
VASH2	NA	0.7656121	
SMG7	NA	0.76543957	
LOC103532353	NA	0.76509887	
NDRG3	NA	0.76494604	
NOS1AP	NA	0.7645898	
LNX1	NA	0.7644105	
RBPMS	NA	0.7631127	
CCL22	NA	0.7619984	
CFDP1	NA	0.7600133	
TNIP1	NA	0.75947386	
PLB1	NA	0.75863963	
LPAR5	NA	0.7586111	
ME2	NA	0.7584785	
ENPP3	NA	0.7582591	
PTCHD3	NA	0.75823605	
FBXO31	NA	0.7557467	
CWC27	NA	0.75561374	
MYRFL	NA	0.75448227	
CLRN3	NA	0.75438213	
LOC103526965	NA	0.7543624	
NKX2-3	NA	0.7541326	
IMPA2	NA	0.7526593	
HOXC5	NA	0.7525925	
DNMT3A	NA	0.75250345	
THNSL2	NA	0.7522711	
LOC103525551	NA	0.75109476	
GAS6	NA	0.7501403	
NCL	NA	0.749856	
STK3	NA	0.74827427	
LOC115598695	NA	0.7482267	
TGFB3	NA	0.74791884	
KCNQ4	NA	0.74746674	
STOML2	NA	0.74743176	
LOC115599211	NA	0.7472373	
LOC115598213	NA	0.747055	
ITIH5	NA	0.746761	
LOC103531393	NA	0.7454234	
CRIP1	NA	0.7445596	
CD40LG	NA	0.7445118	
ZNF512B	NA	0.744445	
ALAD	NA	0.7443411	
ALK	NA	0.7442907	
HTR4	NA	0.7442479	
PCDH8	NA	0.7439154	
VWA1	NA	0.7436043	
MAP4K3	NA	0.7434674	
NPVF	NA	0.74325055	
AP1B1	NA	0.7431497	
TAFA5	NA	0.74165213	
EMG1	NA	0.74068373	
NUDC	NA	0.739773	
C24H11orf52	NA	0.73896605	
CNTNAP5	NA	0.73821115	
MRPL21	NA	0.7378421	
SLC22A3	NA	0.73731804	
LOC115600013	NA	0.734645	
GREM1	NA	0.7343296	
SCOC	NA	0.73404384	
USH1C	NA	0.73398966	
KCNK12	NA	0.7334367	
PKDCC	NA	0.73323864	
SFRP2	NA	0.7326666	
ANXA11	NA	0.73191696	
TWNK	NA	0.73155814	
ADGRD2	NA	0.7307597	
TMEM8B	NA	0.73046124	
JAKMIP2	NA	0.7296099	
SNX7	NA	0.72946465	
USP20	NA	0.7278363	
STMN2	NA	0.72615415	
TOMM5	NA	0.7256704	
CANT1	NA	0.7249177	
MMP17	NA	0.72459745	
PTPRZ1	NA	0.72371954	
NMU	NA	0.7227262	
NPEPL1	NA	0.722694	
THAP1	NA	0.72182894	
ENTPD2	NA	0.7203005	
PRLHR	NA	0.7199663	
PHYHD1	NA	0.7193469	
LOC103525501	NA	0.719209	
COL1A2	NA	0.7183369	
SPATA5L1	NA	0.7180695	
LOC103531985	NA	0.7174992	
FUT8	NA	0.71718687	
COL23A1	NA	0.71666694	
IARS2	NA	0.71540403	
PSMG4	NA	0.71515316	
ENDOV	NA	0.71497047	
SLC16A4	NA	0.7144972	
CDX1	NA	0.71392477	
LOC103536109	NA	0.7138033	
OCRL	NA	0.7136798	
HTR1F	NA	0.7134701	
RRP12	NA	0.7130871	
LOC115598321	NA	0.7127011	
LRRC19	NA	0.71254086	
MALRD1	NA	0.7124536	
NACC2	NA	0.7122419	
ARPP21	NA	0.71216935	
EDN3	NA	0.71209306	
SLX4	NA	0.7120258	
SPATS2L	NA	0.7116028	
PPP1CC	NA	0.7109288	
CERT1	NA	0.70918334	
MCU	NA	0.70886296	
LOC103530093	NA	0.7087905	
BDH1	NA	0.70876896	
LOC115598077	NA	0.70867056	
GNL3	NA	0.70777017	
LOC115598744	NA	0.70720226	
C1QL2	NA	0.7071864	
RNPEP	NA	0.70652413	
AOX1	NA	0.7065021	
JPH2	NA	0.70623744	
ADA	NA	0.7054804	
COL16A1	NA	0.704717	
CPLX2	NA	0.70321846	
CHSY1	NA	0.7031968	
GATD1	NA	0.70270765	
PGAM5	NA	0.70235276	
GMEB2	NA	0.70171124	
ANKS4B	NA	0.7015885	
IPO13	NA	0.70121676	
ODF3	NA	0.701026	
SNCA	NA	0.700399	
CELF4	NA	0.69874763	
MAP6	NA	0.6984878	
TPBG	NA	0.6981887	
WASF1	NA	0.697616	
CMSS1	NA	0.69753665	
DEF8	NA	0.69737226	
LOC103527552	NA	0.69736284	
LOC115599096	NA	0.69714516	
CNKSR1	NA	0.6969206	
LOC115598226	NA	0.6968935	
PUM3	NA	0.69677347	
TMA7	NA	0.69603235	
UTP4	NA	0.69579166	
LOC115600284	NA	0.6954862	
TNIK	NA	0.6953814	
MGST2	NA	0.69432884	
GPC6	NA	0.69421273	
TMEM209	NA	0.69407755	
SLC34A2	NA	0.693716	
EIF2B2	NA	0.69363654	
XPNPEP2	NA	0.6936296	
ANO9	NA	0.6935587	
HTR1A	NA	0.6928279	
MRPL27	NA	0.692618	
LOC115597809	NA	0.6925147	
DCBLD1	NA	0.6922856	
KRT20	NA	0.69222546	
SLC39A5	NA	0.6917747	
ADAM11	NA	0.6915026	
LOC103539281	NA	0.6913622	
ANO5	NA	0.69107956	
GRTP1	NA	0.6908339	
LOC103530468	NA	0.6908069	
LOC103537180	NA	0.69068533	
QARS1	NA	0.68970734	
GFER	NA	0.6896602	
ENPP6	NA	0.68805325	
LOC115598196	NA	0.68776965	
LOC103526233	NA	0.6875377	
ST6GAL2	NA	0.6872592	
UGT8	NA	0.6870817	
NSG2	NA	0.6863056	
PITX2	NA	0.68531144	
SLC6A14	NA	0.6852283	
KLHDC8A	NA	0.68511015	
TNFSF15	NA	0.68485504	
LOC103536336	NA	0.6848521	
MMP23B	NA	0.6843347	
RPP38	NA	0.6836332	
LOC103537090	NA	0.6834493	
HLF	NA	0.68306017	
LOC103539128	NA	0.68293744	
ARHGAP18	NA	0.6825755	
VAMP4	NA	0.681464	
LOC115599312	NA	0.6813727	
LOC103532220	NA	0.6797466	
BBIP1	NA	0.6794201	
FAM3C	NA	0.67933786	
PPP2R2D	NA	0.67911434	
XPNPEP1	NA	0.6790592	
LOC103533323	NA	0.67895347	
LOC103527406	NA	0.6789224	
SLC5A12	NA	0.67883396	
LOC115600489	NA	0.6787878	
EMB	NA	0.6787749	
PACSIN2	NA	0.6783772	
TESK2	NA	0.67782503	
LOC103539409	NA	0.6772213	
RAVER2	NA	0.6768822	
LOC103531170	NA	0.6757526	
MRPS27	NA	0.6752056	
OSBPL11	NA	0.6749323	
SPATS2	NA	0.6745468	
LMAN2L	NA	0.6741476	
RRP8	NA	0.6740978	
CLEC3B	NA	0.67402714	
ST6GALNAC5	NA	0.6736964	
TNC	NA	0.67250615	
HOXC6	NA	0.6721552	
ACOT12	NA	0.67175215	
MLC1	NA	0.67151225	
LOC103525553	NA	0.6712845	
TBC1D8	NA	0.6712682	
NUGGC	NA	0.6710042	
LOC115598766	NA	0.67098457	
NHSL1	NA	0.6708653	
MPV17	NA	0.670581	
ITPRID1	NA	0.67032	
OLFM4	NA	0.6702465	
LOC115599857	NA	0.6700007	
TBC1D9	NA	0.66995674	
B3GALT5	NA	0.66978633	
CRACR2A	NA	0.669563	
MYO7B	NA	0.66935766	
ATP1B1	NA	0.6692175	
TRNAY-GUA_2	NA	0.6683911	
SLC26A6	NA	0.66819406	
PROCA1	NA	0.66809636	
LOC115599476	NA	0.6677338	
HINT2	NA	0.66725683	
LUZP2	NA	0.66725683	
CDHR5	NA	0.66699415	
GRIA3	NA	0.66647416	
BPNT1	NA	0.66640824	
CLCN2	NA	0.6660482	
SLC17A6	NA	0.6659919	
MYO15B	NA	0.6652225	
PFKP	NA	0.6650304	
CSRP2	NA	0.66477937	
LOC115598712	NA	0.66459227	
EPS8L3	NA	0.664514	
MOGAT2	NA	0.66409445	
LOC115598729	NA	0.66392136	
CCN4	NA	0.6636932	
GAL3ST1	NA	0.6632075	
BYSL	NA	0.6625269	
RNPS1	NA	0.66217	
ZNF593	NA	0.66183996	
ISLR2	NA	0.66176915	
ZDHHC23	NA	0.66176903	
HMX2	NA	0.66157955	
LOC115599919	NA	0.6613816	
GDE1	NA	0.6605736	
LOC115598050	NA	0.6604053	
BCL9L	NA	0.6599255	
OPLAH	NA	0.6598103	
LOC103529913	NA	0.6595954	
DGAT2	NA	0.6593912	
DSCAML1	NA	0.6591361	
SYNGR2	NA	0.65902436	
VAT1L	NA	0.6590052	
ERBB3	NA	0.65824854	
FYB2	NA	0.6577915	
PLEKHN1	NA	0.6575978	
CDH17	NA	0.657344	
HNRNPM	NA	0.65731585	
ARL14	NA	0.65726703	
RASGEF1C	NA	0.65725213	
ABR	NA	0.6566505	
JAKMIP3	NA	0.656011	
FARSB	NA	0.6554479	
ST18	NA	0.6554023	
LOC115599687	NA	0.6553749	
ARAP2	NA	0.6553713	
NXPH1	NA	0.6553295	
ATP10B	NA	0.6549415	
CBFA2T2	NA	0.65484184	
SLC5A1	NA	0.6537654	
ISX	NA	0.65312535	
LOC115599859	NA	0.6528345	
CYSTM1	NA	0.65262663	
COQ2	NA	0.652514	
FGL2	NA	0.652487	
SLC23A1	NA	0.6522715	
CDX2	NA	0.65196717	
SI	NA	0.6514095	
DNAJC5G	NA	0.65106916	
LOC115599475	NA	0.65105146	
LOC115599422	NA	0.6506855	
LOC103531098	NA	0.6500623	
STXBP5L	NA	0.6499203	
LOC115599296	NA	0.64959776	
SDSL	NA	0.64957356	
NQO2	NA	0.6494667	
SHISA9	NA	0.64945227	
SKOR1	NA	0.6493834	
BCAR3	NA	0.6493233	
CCDC92B	NA	0.64900184	
HNF4G	NA	0.64888537	
PTPRN	NA	0.64862156	
MEP1B	NA	0.6483754	
LOC115599622	NA	0.6480033	
XRCC3	NA	0.6480018	
SLC5A11	NA	0.647809	
KIAA1211L	NA	0.647726	
LOC103530205	NA	0.6473349	
GNG4	NA	0.64725184	
LOC103539255	NA	0.6470169	
EXOSC3	NA	0.6470009	
WIPF3	NA	0.6462929	
CPM	NA	0.64549154	
CHRM4	NA	0.6450483	
LOC115598451	NA	0.6450245	
NABP2	NA	0.64418685	
PHYHIPL	NA	0.6437497	
ELOVL5	NA	0.6436824	
FAIM2	NA	0.64332575	
SMIM13	NA	0.6433021	
LOC115599839	NA	0.64303076	
LOC103526249	NA	0.64279693	
DVL3	NA	0.6426636	
ZBTB7B	NA	0.6425998	
LOC115597955	NA	0.6423097	
GDPD4	NA	0.642242	
BDKRB1	NA	0.64179844	
CHRNB4	NA	0.6411199	
TMEM275	NA	0.6411117	
FNDC1	NA	0.64110595	
ESPN	NA	0.640908	
UAP1	NA	0.6407672	
BMP5	NA	0.640564	
LOC115599811	NA	0.6402331	
SFR1	NA	0.6401219	
PCDH19	NA	0.63976943	
ARHGAP10	NA	0.6396306	
DAO	NA	0.639593	
HTRA2	NA	0.63936853	
MRTO4	NA	0.63913506	
COMMD7	NA	0.6390387	
GPR19	NA	0.63871825	
GUCY2C	NA	0.63871664	
VIL1	NA	0.6384578	
GNPDA1	NA	0.63820624	
MYO1A	NA	0.6380349	
LOC103527217	NA	0.6374509	
AQP10	NA	0.6372023	
TFEC	NA	0.63681257	
RBFOX3	NA	0.63671535	
FRMPD4	NA	0.63659185	
RPS6KA1	NA	0.6362619	
CDHR2	NA	0.63618004	
NT5DC1	NA	0.6357412	
CLMP	NA	0.635673	
PTP4A1	NA	0.63555527	
ZDHHC13	NA	0.63538647	
LOC103528944	NA	0.63510495	
GPA33	NA	0.6347509	
RLIM	NA	0.63441783	
TBL3	NA	0.63393015	
LOC115599871	NA	0.6338465	
CDK5R2	NA	0.6332996	
GPC1	NA	0.63298154	
TLE5	NA	0.63296777	
TMC5	NA	0.6329334	
DCTN4	NA	0.63292736	
CALM2	NA	0.63281834	
DMBT1	NA	0.63216984	
FGF4	NA	0.632067	
ACE	NA	0.6320177	
KIAA1324L	NA	0.6319418	
DHRS11	NA	0.6317141	
UNC80	NA	0.6315006	
LOC115597861	NA	0.6312672	
ATP8A2	NA	0.63115746	
RBP2	NA	0.63097376	
GTPBP8	NA	0.6308968	
CACNB3	NA	0.63056886	
KCNIP2	NA	0.630117	
TYRO3	NA	0.6300156	
AVPR1A	NA	0.6294673	
RAB40B	NA	0.6294181	
SLC13A1	NA	0.6292035	
LOC103537947	NA	0.6289105	
BOP1	NA	0.62871337	
LOC115600433	NA	0.6286725	
TRPA1	NA	0.6285312	
RUSC1	NA	0.62834686	
NOP16	NA	0.6283037	
LOC115598425	NA	0.62811774	
GDPD1	NA	0.62809104	
LOC103532601	NA	0.627992	
PDCD6IP	NA	0.6278438	
GGH	NA	0.6278023	
ADTRP	NA	0.62753	
MTX1	NA	0.6274102	
FAT3	NA	0.6270912	
IFRD2	NA	0.62698	
HEPACAM2	NA	0.6265577	
FGF3	NA	0.6263488	
SLC13A3	NA	0.6262101	
SNAI2	NA	0.6261162	
CHRND	NA	0.6257741	
PHOX2B	NA	0.62511927	
NMNAT3	NA	0.62498415	
DPP4	NA	0.6245997	
LAPTM4B	NA	0.6243511	
SUSD3	NA	0.6242975	
LOC103531375	NA	0.6242778	
LOC103532675	NA	0.6242094	
CCDC28A	NA	0.6241392	
AMN	NA	0.6240314	
EPCAM	NA	0.62347984	
SLC7A6	NA	0.62299865	
RAB19	NA	0.6229264	
LRAT	NA	0.6228162	
MALL	NA	0.62236357	
HMX3	NA	0.6216294	
ZAR1	NA	0.62135756	
LOC115599971	NA	0.6213063	
LOC103536096	NA	0.6209377	
C3H1orf198	NA	0.6208634	
NFYC	NA	0.6208144	
COMMD9	NA	0.62075543	
HS3ST2	NA	0.6206661	
SDK2	NA	0.62031037	
NOX1	NA	0.62011504	
ARL6	NA	0.6198908	
UTP14A	NA	0.6198153	
CACNA1B	NA	0.61885905	
NR0B1	NA	0.61879784	
KLHL12	NA	0.61866546	
ACSF2	NA	0.6185582	
PEBP1	NA	0.6181555	
LOC115600259	NA	0.618073	
CHRNA3	NA	0.6180665	
LOC115598335	NA	0.6178918	
SLC9A3	NA	0.61712384	
LOC103533236	NA	0.61686647	
LOC103528136	NA	0.6167693	
DENND1B	NA	0.6165627	
TCN2	NA	0.6165149	
PAPOLG	NA	0.61610925	
LOC103531434	NA	0.6155143	
SLC24A2	NA	0.61544675	
BDKRB2	NA	0.6149892	
LOC103536590	NA	0.61497134	
HMCN2	NA	0.6148607	
PDZD3	NA	0.6145521	
CADPS	NA	0.6140376	
ILF3	NA	0.6134147	
COPG2	NA	0.61327314	
ELMO3	NA	0.612863	
CACHD1	NA	0.61275417	
ATP2B2	NA	0.61254644	
TRNAA-UGC_3	NA	0.61239046	
HYI	NA	0.6118667	
LOC103528396	NA	0.6117776	
LOC103536231	NA	0.6115774	
CFAP61	NA	0.6115287	
USP36	NA	0.6114415	
CCNH	NA	0.61135113	
RSPH10B	NA	0.6111631	
LOC103531883	NA	0.6103976	
SCG2	NA	0.6103368	
C15H22orf39	NA	0.60998636	
VIP	NA	0.6099651	
LOC103539228	NA	0.6099204	
TRPM1	NA	0.6097277	
PA2G4	NA	0.60928345	
LOC115597930	NA	0.6085193	
IFNGR1	NA	0.6080059	
TAOK3	NA	0.6078193	
PLAC8	NA	0.607816	
CHGB	NA	0.6076415	
PIDD1	NA	0.60741013	
BAIAP2L2	NA	0.60729694	
SLC9A3R1	NA	0.60703903	
SEPTIN3	NA	0.6066188	
LOC103533027	NA	0.6065768	
PCSK5	NA	0.60617536	
HRH1	NA	0.60581315	
CHGA	NA	0.604723	
LOC103527741	NA	0.60462534	
SNCB	NA	0.6044555	
STX12	NA	0.6039065	
C1QL4	NA	0.6038192	
LOC103528403	NA	0.60370517	
LOC115599444	NA	0.6028923	
SETDB1	NA	0.6027954	
CBLN2	NA	0.6027365	
LOC103533702	NA	0.6025169	
IL22RA1	NA	0.6021421	
LOC103532912	NA	0.6017999	
CUBN	NA	0.6016695	
TGM2	NA	0.6014763	
ANAPC1	NA	0.60102546	
ANTKMT	NA	0.601013	
TAF3	NA	0.6010063	
TCF21	NA	0.60092324	
STMN4	NA	0.6004578	
POP1	NA	0.6000521	
YBX1	NA	0.5999879	
SLC3A1	NA	0.59992766	
LSM6	NA	0.59975886	
SHC2	NA	0.59970534	
IQCJ	NA	0.5993873	
ANXA4	NA	0.5993594	
FHDC1	NA	0.59928626	
CRYBA1	NA	0.59907395	
LOC115599860	NA	0.5990501	
SERTAD4	NA	0.5990314	
LOC115599008	NA	0.598783	
EFNA5	NA	0.5986134	
SPOCK2	NA	0.59846026	
SCAMP5	NA	0.59834516	
GTF2A2	NA	0.5980178	
NOL9	NA	0.5979394	
NRSN1	NA	0.59789073	
NET1	NA	0.5978676	
PGD	NA	0.5977366	
SLC1A7	NA	0.597618	
ATOH1	NA	0.5975801	
ZFYVE28	NA	0.5973779	
SLC12A3	NA	0.5972784	
TNS4	NA	0.5971492	
SRPX2	NA	0.5970721	
LOC115598944	NA	0.5969642	
LOC115598670	NA	0.59654206	
LOC103525779	NA	0.59652185	
OCIAD2	NA	0.59646434	
ANKRD52	NA	0.5962223	
LHFPL2	NA	0.59606177	
KIAA0319L	NA	0.5960056	
LOC103535509	NA	0.5959542	
BCL2L14	NA	0.5955614	
MAP7D2	NA	0.5954102	
SMTN	NA	0.59538573	
PLCB2	NA	0.5951562	
TAF4B	NA	0.59486246	
AP5S1	NA	0.5948158	
HPGDS	NA	0.5943715	
HDHD2	NA	0.5943241	
TNFAIP3	NA	0.5941944	
THOP1	NA	0.5940999	
DPT	NA	0.5940077	
LOC115597895	NA	0.5939678	
LOC103526889	NA	0.5935621	
GALNT12	NA	0.5935156	
TAFA1	NA	0.593313	
LAMC2	NA	0.5933044	
LOC103536873	NA	0.5928901	
RGS5	NA	0.5925322	
NUDT1	NA	0.59197235	
SNU13	NA	0.59190106	
SRGAP1	NA	0.5918487	
RNF34	NA	0.5912066	
LOC103534860	NA	0.5907552	
FAM136A	NA	0.5907316	
PWP1	NA	0.5906845	
VAPB	NA	0.59053594	
LOC103532707	NA	0.5904157	
NOB1	NA	0.58998173	
ERO1A	NA	0.5897185	
LMLN	NA	0.5896189	
HKDC1	NA	0.5894842	
NRN1L	NA	0.58919567	
GPR3	NA	0.5891242	
CPO	NA	0.58837646	
LOC103525912	NA	0.58833504	
SLIT1	NA	0.58809733	
MYBBP1A	NA	0.58785015	
SLC26A3	NA	0.58770806	
LOC103529747	NA	0.5875481	
SYNGR3	NA	0.5873245	
LOC115598532	NA	0.58695745	
SLC1A1	NA	0.58676434	
DKC1	NA	0.5867528	
MRPS2	NA	0.5866515	
SOWAHD	NA	0.58642685	
TBC1D10A	NA	0.58640224	
LOC115597926	NA	0.5857518	
LOC103526260	NA	0.58570504	
CRACD	NA	0.5852437	
MAGI3	NA	0.5851997	
DAB1	NA	0.5847746	
NCMAP	NA	0.58475345	
LOC103532689	NA	0.5847272	
SMARCE1	NA	0.58420926	
PES1	NA	0.5841841	
NOL8	NA	0.5841774	
DCLK1	NA	0.5841044	
LOC103535598	NA	0.5839392	
HELLS	NA	0.5838261	
BIN3	NA	0.58366156	
TMC7	NA	0.5835849	
NPTX1	NA	0.5833556	
DDX31	NA	0.5833423	
PTPRR	NA	0.58319294	
LOC103534564	NA	0.5830239	
HMGA1	NA	0.5828784	
NOP14	NA	0.58263355	
LOC103537387	NA	0.5823311	
HIGD1A	NA	0.5822948	
TMEM196	NA	0.58229464	
DUSP11	NA	0.58227867	
FRK	NA	0.5821296	
ECHDC2	NA	0.582067	
LOC103536110	NA	0.5818242	
ATPAF2	NA	0.5815543	
BCL11A	NA	0.5813992	
MPP7	NA	0.5811888	
LOC115598231	NA	0.58115345	
GUCA2A	NA	0.5809805	
INAVA	NA	0.580957	
ARHGEF5	NA	0.5808909	
DLG1	NA	0.5807424	
DPP10	NA	0.5806732	
MPP1	NA	0.5803619	
TASOR2	NA	0.58027047	
LOC115599878	NA	0.580225	
PLEKHG5	NA	0.58021194	
LOC103525499	NA	0.5800555	
ABHD14B	NA	0.5795742	
NPM1	NA	0.5791914	
LOC103532347	NA	0.57907015	
LOC115598568	NA	0.5785196	
GADL1	NA	0.5784144	
LOC103537726	NA	0.5784063	
SLC7A9	NA	0.5783907	
AJAP1	NA	0.57808995	
MYC	NA	0.577711	
TYMP	NA	0.57701325	
LMX1A	NA	0.5764793	
C1QBP	NA	0.5761817	
PRR15	NA	0.57615	
PCP4	NA	0.5761494	
NR1D1	NA	0.57597995	
IL2RA	NA	0.5759568	
FAM155A	NA	0.575945	
JPH3	NA	0.5758756	
PITX1	NA	0.57526994	
LOC115600344	NA	0.5752394	
MME	NA	0.5746969	
NKX2-2	NA	0.57466704	
ROR2	NA	0.57427347	
PTP4A2	NA	0.5737216	
FAM83C	NA	0.5734899	
MID1IP1	NA	0.57321244	
LOC103525312	NA	0.5729683	
MGAT5B	NA	0.57272625	
LOC103537897	NA	0.5726905	
SPIRE1	NA	0.5725634	
TOX2	NA	0.57251835	
RERG	NA	0.5722306	
TIMM13	NA	0.5722261	
HDHD3	NA	0.5721939	
CPNE7	NA	0.5721612	
MMRN1	NA	0.5720938	
FEV	NA	0.5719676	
OVOL2	NA	0.57171285	
CCDC137	NA	0.57162845	
LOC103537344	NA	0.57161236	
ERBB2	NA	0.57124895	
CD276	NA	0.57076985	
MAPK12	NA	0.57069635	
LOC103531457	NA	0.57066476	
