NAME	TITLE	SCORE	
GRHPR	NA	0.59049106	
ALDH2	NA	0.5903262	
ASNS	NA	0.5879134	
FAM126B	NA	0.58611673	
SUSD4	NA	0.5852566	
LRIG1	NA	0.58509344	
SLC35E1	NA	0.5825841	
LOC103537525	NA	0.58129865	
LOC103539287	NA	0.5793239	
PARG	NA	0.5770434	
LOC115598243	NA	0.57694715	
LOC103539126	NA	0.5766227	
ARNT2	NA	0.5729798	
BLZF1	NA	0.57286584	
MARCHF6	NA	0.5695778	
ILRUN	NA	0.5689841	
LIN54	NA	0.56750923	
LOC115598874	NA	0.5666904	
LOC103528074	NA	0.5657422	
COG8	NA	0.56568533	
HDC	NA	0.5652363	
YWHAG	NA	0.5633527	
EHBP1	NA	0.5632884	
LOC115600420	NA	0.56192636	
FYB1	NA	0.56176496	
C2H18orf21	NA	0.5603225	
AP1G1	NA	0.5595846	
BRPF1	NA	0.556151	
LOC103534298	NA	0.5561075	
FBXL18	NA	0.5559234	
NSUN7	NA	0.5559076	
LOC115598646	NA	0.55526227	
LOC115598769	NA	0.55495036	
ZNF654	NA	0.55482906	
CENPK	NA	0.5522634	
LOC115598969	NA	0.55053586	
LOC103529965	NA	0.54910517	
LOC115599126	NA	0.54881376	
ZW10	NA	0.5449468	
TLCD1	NA	0.54460204	
UCN	NA	0.5433893	
LOC103532942	NA	0.54287404	
LOC115598873	NA	0.54283166	
DCP2	NA	0.5428257	
STX1A	NA	0.54221654	
INSR	NA	0.5418637	
ABHD14A	NA	0.541727	
CREM	NA	0.5405392	
SLITRK2	NA	0.53979695	
RBM33	NA	0.5390216	
RAB1A	NA	0.53809696	
FGFRL1	NA	0.5376836	
SDC4	NA	0.5367252	
LOC103529232	NA	0.5358801	
LOC115598875	NA	0.53556794	
LOC103531362	NA	0.53414637	
MAP3K9	NA	0.5331095	
LOC115600413	NA	0.5330404	
FTO	NA	0.53294224	
ATG13	NA	0.5329143	
LOC103526816	NA	0.5318675	
CSMD1	NA	0.5303784	
LOC115598901	NA	0.5283281	
TPMT	NA	0.527823	
LOC115599981	NA	0.5268395	
SLC35D1	NA	0.5266994	
USP4	NA	0.52532166	
LOC103528075	NA	0.5250552	
TRIP11	NA	0.5249487	
SPIDR	NA	0.5243587	
ZPBP2	NA	0.5237742	
TTLL4	NA	0.5221506	
RNF168	NA	0.52201056	
IGF2R	NA	0.5215128	
SGSM3	NA	0.52047294	
KIF21B	NA	0.5182534	
LOC103536990	NA	0.5180493	
KCNV2	NA	0.5171518	
SPAST	NA	0.5168849	
LOC103535635	NA	0.5167944	
LOC115600195	NA	0.5167944	
PRKAR2A	NA	0.5164187	
INTS9	NA	0.51509213	
PSAP	NA	0.51478475	
SERINC5	NA	0.51460975	
IPO11	NA	0.51448846	
LOC103535157	NA	0.5138734	
LOC115597897	NA	0.5127043	
CTSD	NA	0.51240456	
UBQLN1	NA	0.51198596	
LOC115598573	NA	0.51100534	
NBAS	NA	0.5086296	
LOC103528314	NA	0.5085323	
MED13	NA	0.5080765	
GTF2A1	NA	0.50722814	
LOC115599235	NA	0.5066556	
DHX29	NA	0.5056281	
LOC115598949	NA	0.5048037	
LOC103538736	NA	0.50443566	
NAIP	NA	0.50420856	
GUCA1C	NA	0.5041317	
PGPEP1L	NA	0.5040611	
DRD5	NA	0.50378346	
MAN1A2	NA	0.5028542	
TRPM1	NA	0.5025745	
PEX13	NA	0.5024389	
LOC115598645	NA	0.50206286	
DNAAF2	NA	0.5015179	
LETM1	NA	0.50137705	
ATP6V1B2	NA	0.5009064	
LOC103539143	NA	0.50058955	
PPP4R3B	NA	0.49939173	
ZBTB33	NA	0.49872604	
SLX4IP	NA	0.49866015	
SENP5	NA	0.4983868	
SIK1	NA	0.49824074	
CAMK1G	NA	0.49809876	
G2E3	NA	0.49808276	
SF3B3	NA	0.49768874	
SERINC2	NA	0.49757355	
RAD1	NA	0.49698457	
SLC7A6OS	NA	0.4965324	
KDM6A	NA	0.49643376	
NUP58	NA	0.49620894	
B3GALNT1	NA	0.49612516	
LOC103526353	NA	0.49544457	
PCNX1	NA	0.49539793	
TMEM259	NA	0.4937181	
LOC115598934	NA	0.49312896	
RASA2	NA	0.49294645	
C9orf72	NA	0.49269938	
LTO1	NA	0.4924674	
PLPP4	NA	0.4916702	
TMX2	NA	0.49166542	
TRIM71	NA	0.4915192	
GPR37	NA	0.49134213	
SLC44A5	NA	0.49017486	
CD86	NA	0.48946163	
LOC115598864	NA	0.489086	
LOC115599713	NA	0.48848715	
LOC115600266	NA	0.48817876	
LOC115599007	NA	0.4880225	
IRF2BP2	NA	0.48779842	
LOC115598429	NA	0.4877513	
VPS39	NA	0.48751923	
SEC24C	NA	0.48737222	
BOD1	NA	0.487322	
TANK	NA	0.4871907	
LOC115598524	NA	0.4870101	
LOC103532504	NA	0.48700637	
LOC115598834	NA	0.48686182	
CCNK	NA	0.48606598	
UBA6	NA	0.4854518	
TUT4	NA	0.48507398	
EPS15L1	NA	0.4846712	
LOC103533084	NA	0.48433694	
LOC115598928	NA	0.4841392	
NR6A1	NA	0.4838809	
NCOA2	NA	0.48352817	
LOC115600369	NA	0.48339808	
LOC115598743	NA	0.48238713	
ERCC6L2	NA	0.48222914	
TMPRSS12	NA	0.48206568	
LOC103530800	NA	0.48194632	
PPARA	NA	0.48164394	
LOC115598480	NA	0.4816012	
OVCA2	NA	0.48127878	
LOC115598511	NA	0.4812709	
GTF2H1	NA	0.48126733	
LOC115599814	NA	0.48124272	
SMG1	NA	0.48103145	
ASMT	NA	0.48073962	
MED9	NA	0.48063785	
LOC115600379	NA	0.47932968	
LOC115598231	NA	0.47932488	
OTC	NA	0.4791418	
LRRC58	NA	0.4788207	
LOC103532206	NA	0.47880265	
TTLL6	NA	0.47814783	
LOC115598487	NA	0.4776678	
RAB9A	NA	0.4775121	
LRIT3	NA	0.47732276	
CZH9orf64	NA	0.4773023	
IMP3	NA	0.4769222	
PTCD1	NA	0.47684515	
ZNF598	NA	0.4762912	
LOC103529246	NA	0.4759946	
LOC103536816	NA	0.47595435	
TMEM129	NA	0.47556242	
GADD45G	NA	0.47532922	
CALHM3	NA	0.4751807	
LOC115598791	NA	0.47483742	
ONECUT2	NA	0.47454557	
DCAF10	NA	0.47437066	
ZDHHC20	NA	0.47423166	
NR1D1	NA	0.47393602	
CLOCK	NA	0.47376227	
LOC103535512	NA	0.47334093	
MIA2	NA	0.4730118	
LOC115599133	NA	0.47270623	
LTN1	NA	0.47262877	
ANO1	NA	0.47247583	
TTC33	NA	0.47197518	
NAMPT	NA	0.47186607	
LOC115598200	NA	0.4713879	
CLCC1	NA	0.47123587	
MAU2	NA	0.4711356	
GLUL	NA	0.47085467	
MAFA	NA	0.47013554	
DRGX	NA	0.4697573	
LOC115598292	NA	0.4697573	
LOC103536619	NA	0.46897092	
LOC103537530	NA	0.46775424	
NUP155	NA	0.46680433	
LOC115599323	NA	0.46677914	
MTDH	NA	0.46591243	
LOC115598719	NA	0.46567032	
LOC103525418	NA	0.4654752	
BRI3	NA	0.46537623	
PRKAA1	NA	0.4650493	
SFT2D3	NA	0.46502194	
LOC115599120	NA	0.46494398	
LOC103537821	NA	0.46464348	
PIGC	NA	0.46421283	
LOC115599735	NA	0.46378964	
SCAMP3	NA	0.46330184	
WDFY2	NA	0.46311268	
KLHL5	NA	0.4629952	
LOC103537182	NA	0.46269834	
TLE1	NA	0.4626823	
LOC115599541	NA	0.46243462	
AGGF1	NA	0.4622571	
TMEM116	NA	0.46163017	
SERPING1	NA	0.4613032	
INPP5K	NA	0.46095186	
LOC115598876	NA	0.4607798	
LOC115598084	NA	0.46070737	
SNORC	NA	0.46020085	
FBXO31	NA	0.46015096	
LOC115600253	NA	0.46005934	
LOC103525295	NA	0.46005046	
GRIFIN	NA	0.45989656	
FAM167B	NA	0.4597615	
USO1	NA	0.45961007	
DNAJC25	NA	0.45898172	
TMC2	NA	0.45849514	
GPER1	NA	0.45843562	
MARCO	NA	0.45828176	
KCTD5	NA	0.45801604	
TBC1D23	NA	0.45800093	
LOC103525396	NA	0.45782173	
GPC5	NA	0.45738637	
LOC115598641	NA	0.45714366	
UBAC2	NA	0.45712027	
SREK1IP1	NA	0.45707172	
LOC115598206	NA	0.45702636	
PPM1K	NA	0.45693156	
PGM2	NA	0.45692816	
USP47	NA	0.45687503	
LOC103535268	NA	0.4568675	
MAP10	NA	0.45659482	
FAM114A2	NA	0.4563434	
CDK5RAP2	NA	0.4556539	
ACO1	NA	0.45552596	
YOD1	NA	0.4554215	
LOC115598863	NA	0.45539224	
CSE1L	NA	0.455293	
FAM199X	NA	0.45423642	
SLC22A2	NA	0.4538166	
KLF15	NA	0.4535996	
CIITA	NA	0.4534113	
RPS2	NA	0.4533874	
SNX14	NA	0.45337895	
HSPBAP1	NA	0.45326412	
MAN2A1	NA	0.45263138	
LOC115599934	NA	0.45258003	
SLC35D2	NA	0.45221484	
C26H1orf74	NA	0.4521227	
LOC115597780	NA	0.45211506	
GET4	NA	0.45207834	
LOC115598561	NA	0.4520316	
LOC115599406	NA	0.45162046	
LOC115598700	NA	0.45159632	
SMURF2	NA	0.45147377	
LOC103539278	NA	0.45119855	
RAB5A	NA	0.4507358	
USP18	NA	0.45042717	
TDRD3	NA	0.44906458	
APOBEC1	NA	0.44849896	
MIEF1	NA	0.44829232	
ARFGAP1	NA	0.4482707	
CDK7	NA	0.4482055	
NNT	NA	0.44797316	
RPAP1	NA	0.44738328	
LOC103536093	NA	0.44738203	
LOC103534031	NA	0.4473047	
PPP1R3C	NA	0.44717184	
SCYL3	NA	0.4469032	
MKLN1	NA	0.44662753	
OTUD3	NA	0.44632477	
LOC115598737	NA	0.44626936	
CEBPD	NA	0.4461544	
NECTIN3	NA	0.4458676	
CMTR1	NA	0.44579193	
LOC103531317	NA	0.44493687	
RB1	NA	0.44482213	
TRNAK-CUU_6	NA	0.44371015	
TMX4	NA	0.44351876	
PELO	NA	0.44309977	
UBE2W	NA	0.44230294	
WBP1L	NA	0.4422856	
VGLL2	NA	0.44222847	
TMEM121B	NA	0.4420422	
TRNAS-AGA_2	NA	0.44200316	
LOC115598353	NA	0.44197407	
TOLLIP	NA	0.44166422	
NPC1	NA	0.4409214	
UBR2	NA	0.44035792	
LOC115599458	NA	0.4401868	
LOC115598744	NA	0.44008088	
EMC4	NA	0.44003043	
LOC115600008	NA	0.43998167	
LOC103530261	NA	0.43992454	
EPSTI1	NA	0.43984148	
LOC115598374	NA	0.43942925	
LOC115600291	NA	0.43932503	
SMC6	NA	0.439048	
ERI1	NA	0.43807086	
SMU1	NA	0.43801132	
RAD23B	NA	0.43783838	
ENPP5	NA	0.43781722	
LOC115599873	NA	0.43757474	
UBE2D3	NA	0.4372549	
PLRG1	NA	0.43681034	
LOC115598652	NA	0.43644157	
UBE2Q1	NA	0.43643922	
RABL3	NA	0.4354132	
ERRFI1	NA	0.43534535	
LOC115598783	NA	0.43489733	
LOC103536644	NA	0.43488267	
LOC115599504	NA	0.43487325	
TIMD4	NA	0.43486354	
ATAD2B	NA	0.43481156	
B3GALT1	NA	0.434557	
LOC115598853	NA	0.43423948	
PABPN1L	NA	0.4341864	
KLHDC3	NA	0.43394512	
ABAT	NA	0.43366206	
GRN	NA	0.43361828	
PAX5	NA	0.43353838	
LOC115599224	NA	0.43341073	
DDX3X	NA	0.43308777	
ABHD2	NA	0.43279397	
LOC115598482	NA	0.43237078	
DNAJB9	NA	0.43233007	
CSPG5	NA	0.43216324	
LOC115598855	NA	0.4321142	
LOC103538995	NA	0.43196034	
LOC115600500	NA	0.43159774	
CEP295	NA	0.43155214	
ODF2	NA	0.43139753	
MCC	NA	0.43136463	
RPP14	NA	0.43099704	
SPPL2B	NA	0.43091786	
VPREB3	NA	0.43057394	
VPS13A	NA	0.43052495	
OIT3	NA	0.43031967	
TH	NA	0.430279	
IREB2	NA	0.43013677	
LOC115599643	NA	0.42978844	
VPS54	NA	0.4297732	
DUSP12	NA	0.42961976	
STAG2	NA	0.42954564	
FBXO7	NA	0.42933586	
ADSL	NA	0.42900032	
KLHL25	NA	0.42813072	
DHRS7B	NA	0.4280647	
HLCS	NA	0.4274671	
LOC115600292	NA	0.42728248	
UBE2J1	NA	0.42689216	
FKBP15	NA	0.4267294	
TLCD4	NA	0.42663282	
HSD17B4	NA	0.42643008	
CHIC1	NA	0.42633337	
TBC1D15	NA	0.42620853	
SNRK	NA	0.42572898	
ABCG5	NA	0.42571086	
AKAP11	NA	0.4256196	
LOC115599909	NA	0.4255384	
BCAS3	NA	0.42553183	
SRP68	NA	0.42455357	
EIF5A2	NA	0.42454186	
BORCS5	NA	0.4242215	
SLC19A1	NA	0.42418373	
PDPK1	NA	0.42402646	
TRMT5	NA	0.42397186	
CHRNB2	NA	0.42361274	
ZFYVE26	NA	0.4235742	
TAF1C	NA	0.42353117	
FOXG1	NA	0.42323148	
CEBPB	NA	0.42280737	
GGCX	NA	0.42259684	
HESX1	NA	0.42253566	
ASB9	NA	0.4223429	
HUS1	NA	0.42230484	
GPR182	NA	0.4216532	
LOC115597913	NA	0.421651	
TMEM120A	NA	0.4211662	
FMR1	NA	0.4211336	
LOC103531776	NA	0.4204912	
TMEM267	NA	0.4204825	
LOC115600487	NA	0.42028534	
CASP8AP2	NA	0.4202352	
LOC115598341	NA	0.42019537	
TSTD2	NA	0.4200034	
LOC115598226	NA	0.4197106	
MTHFD2	NA	0.41943756	
LOC115598844	NA	0.41870856	
ZSWIM5	NA	0.4185591	
NRROS	NA	0.4184125	
UBR5	NA	0.41811818	
LOC115597816	NA	0.41787705	
HYKK	NA	0.41777447	
LOC103532633	NA	0.41766834	
JPT2	NA	0.41737986	
SRR	NA	0.41735366	
ATP6V0A1	NA	0.41714373	
LOC115599361	NA	0.41690525	
PDLIM3	NA	0.41670796	
SLC7A2	NA	0.41634592	
CPSF4	NA	0.4162004	
STAT2	NA	0.41586095	
CDK12	NA	0.41581997	
CFAP97	NA	0.4158121	
PRPF8	NA	0.41574356	
IP6K3	NA	0.4156269	
FAM20B	NA	0.41558966	
LOC115598518	NA	0.41549724	
TENT2	NA	0.41532847	
ZNF207	NA	0.41524282	
LOC115598207	NA	0.41505873	
TMEM203	NA	0.41485614	
C8G	NA	0.41480142	
SEC22C	NA	0.4147366	
LOC103530464	NA	0.41456482	
URI1	NA	0.41446108	
LRRC45	NA	0.41436255	
GTF3C4	NA	0.41430512	
NAIF1	NA	0.41425487	
INTS6	NA	0.4142395	
LOC115599029	NA	0.41409338	
TFG	NA	0.41406947	
CD200R1	NA	0.41404188	
PDE6C	NA	0.41391483	
LOC115598698	NA	0.41387352	
RNMT	NA	0.4137957	
BMF	NA	0.41370922	
LOC103534809	NA	0.41370904	
NFIB	NA	0.41338852	
PGS1	NA	0.41338426	
TBC1D13	NA	0.41298407	
SIK3	NA	0.41294858	
GOLGA3	NA	0.41294116	
GSTZ1	NA	0.41291788	
TOPORS	NA	0.41272068	
FANCM	NA	0.41271254	
CD74	NA	0.41262126	
C3H6orf120	NA	0.41258046	
NCOA1	NA	0.4124791	
LOC115599321	NA	0.41242453	
ERAP1	NA	0.41241357	
HDAC3	NA	0.4123673	
MED18	NA	0.41235203	
SEPSECS	NA	0.41212398	
IQCB1	NA	0.4119168	
GPI	NA	0.41185394	
LOC115598444	NA	0.41172934	
PTEN	NA	0.41167456	
TMEM87A	NA	0.41164508	
MRAP	NA	0.41135508	
CDK8	NA	0.41101	
MNT	NA	0.41090208	
GREM2	NA	0.41028947	
CFAP58	NA	0.41018403	
GDF2	NA	0.40999693	
LOC115599432	NA	0.40997222	
POLL	NA	0.40994272	
BBS2	NA	0.40988052	
ORMDL3	NA	0.40970016	
HS3ST4	NA	0.40966624	
LOC115599164	NA	0.40937606	
SERINC4	NA	0.40921253	
WASHC4	NA	0.4091063	
VKORC1L1	NA	0.40870047	
STAB2	NA	0.40856978	
ACSS2	NA	0.40853047	
ST6GAL1	NA	0.40808088	
LOC115598807	NA	0.40773678	
TIAL1	NA	0.40770453	
SIDT2	NA	0.40753952	
LOC103532327	NA	0.4074878	
RALGAPB	NA	0.40744612	
IL31RA	NA	0.40742278	
LOC103528994	NA	0.40736443	
LOC103527938	NA	0.4071201	
GPBP1	NA	0.40659243	
BCO1	NA	0.4064485	
LOC103530602	NA	0.40624347	
LOC115598076	NA	0.40560302	
PKD2L2	NA	0.4054914	
XRCC4	NA	0.4054417	
LOC115597910	NA	0.40536135	
PTPN1	NA	0.40534163	
ACACA	NA	0.40521687	
SIK2	NA	0.4050893	
LOC115599256	NA	0.40501493	
LOC115598867	NA	0.4049493	
KANK1	NA	0.4045014	
PCDH11X	NA	0.40429714	
PHEX	NA	0.40421197	
LOC115598560	NA	0.40419778	
SCARB1	NA	0.40414384	
ADAMTS17	NA	0.4040943	
ABCA7	NA	0.40388063	
UBE2Q2	NA	0.4036615	
TMC1	NA	0.40347257	
LOC103531178	NA	0.40345907	
LOC103531106	NA	0.403174	
AAK1	NA	0.40312573	
LOC115599729	NA	0.4030919	
LOC103532442	NA	0.40304536	
SLC25A27	NA	0.40297392	
MCCC2	NA	0.40292972	
TENM3	NA	0.4028983	
EI24	NA	0.40280157	
CARNMT1	NA	0.4025753	
LOC103536546	NA	0.40253174	
LOC103526735	NA	0.402384	
GPRIN2	NA	0.4023546	
SEPHS1	NA	0.40207228	
RINT1	NA	0.4020344	
LOC115599354	NA	0.40200233	
LOC115597826	NA	0.40198934	
ACP1	NA	0.40185532	
LOC115598139	NA	0.40162504	
DNAJC10	NA	0.40154314	
ATG4B	NA	0.4015401	
CRTAC1	NA	0.40146235	
B3GNT4	NA	0.40143573	
JMY	NA	0.40141177	
MMACHC	NA	0.4013952	
LOC103534402	NA	0.4012437	
MPPED1	NA	0.40122947	
COCH	NA	0.40118566	
TMEM205	NA	0.40111345	
CXCR5	NA	0.40062955	
EGFR	NA	0.40051302	
LOC115597869	NA	0.4004223	
TKFC	NA	0.40022156	
ACLY	NA	0.4001851	
NKD1	NA	0.40014192	
TECTB	NA	0.40011573	
PSAT1	NA	0.40010735	
HEMK1	NA	0.40002355	
CPNE8	NA	0.3997885	
YTHDF1	NA	0.3997436	
AICDA	NA	0.3997132	
ATG10	NA	0.39966252	
LMBRD2	NA	0.39947394	
TAT	NA	0.39942184	
OTOF	NA	0.39896938	
ZBTB43	NA	0.39881277	
PCK1	NA	0.39880586	
DIAPH2	NA	0.39876992	
FARP1	NA	0.39875367	
LOC115597949	NA	0.39873543	
LOC103526185	NA	0.39870054	
GIN1	NA	0.39860305	
PPWD1	NA	0.3984745	
ALB	NA	0.39843073	
LOC103533936	NA	0.39836225	
LOC103529031	NA	0.39831632	
LOC103536984	NA	0.3983022	
MASP1	NA	0.39823973	
NOCT	NA	0.39813057	
LOC103531992	NA	0.3980238	
LOC115597911	NA	0.39794096	
LOC103529502	NA	0.3979397	
SYNPO	NA	0.39781424	
LOC115598064	NA	0.3977421	
DIO3	NA	0.39744046	
EXT1	NA	0.39722213	
SERPINF2	NA	0.3971887	
C8A	NA	0.39704344	
LACTB	NA	0.3970111	
LOC115598852	NA	0.39694208	
SLC25A48	NA	0.39687985	
LOC103530147	NA	0.3968653	
LOC103536620	NA	0.39669985	
FOCAD	NA	0.39668727	
RAB29	NA	0.39650685	
ASTE1	NA	0.3964258	
DIPK2B	NA	0.3964194	
XRN1	NA	0.3963691	
PCYT1A	NA	0.3963446	
GPALPP1	NA	0.396292	
LOC115598777	NA	0.3962167	
FASN	NA	0.3961499	
ATP6V1C1	NA	0.39604434	
XPOT	NA	0.39595765	
PMM1	NA	0.39565003	
FGG	NA	0.3955799	
LYSMD3	NA	0.3955768	
ATL2	NA	0.39550784	
LOC115598199	NA	0.39548835	
HGFAC	NA	0.39540997	
LOC115598421	NA	0.39540812	
LOC103532858	NA	0.3953872	
IGFALS	NA	0.39535782	
BSDC1	NA	0.3953275	
SLC6A12	NA	0.39530745	
SASS6	NA	0.3952995	
MAT1A	NA	0.3951976	
A2M	NA	0.3951249	
FASTKD3	NA	0.39501685	
FGB	NA	0.39491555	
LOC115600410	NA	0.39490095	
BAZ1B	NA	0.39478675	
LOC103529092	NA	0.3946326	
NPY1R	NA	0.3945848	
TNPO1	NA	0.39441472	
ACSS3	NA	0.3943973	
LRP2	NA	0.3943959	
FGA	NA	0.39437708	
LOC115599191	NA	0.3943571	
MTHFD1	NA	0.39434367	
C9	NA	0.3943112	
SUPT20H	NA	0.3942907	
AGXT2	NA	0.39424646	
SLC37A4	NA	0.3942438	
LATS1	NA	0.39418456	
RAB6A	NA	0.39413112	
PAH	NA	0.39410478	
CUL2	NA	0.393821	
TMEM94	NA	0.39365798	
SFTPD	NA	0.39361316	
HOXD1	NA	0.39322376	
LOC115599667	NA	0.39306545	
LOC103527499	NA	0.3929744	
MAPK6	NA	0.39293215	
PIK3R6	NA	0.39280254	
TTC36	NA	0.3927178	
FAM110A	NA	0.39271778	
C3	NA	0.3927023	
NSFL1C	NA	0.39268112	
DMGDH	NA	0.39262468	
PRRC1	NA	0.39260083	
SGMS1	NA	0.3925776	
LOC115599533	NA	0.39228487	
DYRK2	NA	0.39221656	
IL10	NA	0.39212364	
ASCC2	NA	0.39211103	
LOC115598968	NA	0.3920764	
AGT	NA	0.3919365	
LOC103531882	NA	0.39183035	
LOC115599148	NA	0.39182127	
LOC115599817	NA	0.39174467	
AGXT	NA	0.39171988	
ESR2	NA	0.39170912	
SLC41A1	NA	0.3915994	
SPP2	NA	0.39154166	
SERPINC1	NA	0.39153343	
TOR2A	NA	0.39149264	
PPAT	NA	0.39136353	
SERPINA10	NA	0.3913576	
PLA2G6	NA	0.39129424	
LRATD2	NA	0.39121437	
LOC115598033	NA	0.39112386	
UPK3A	NA	0.39108032	
TDO2	NA	0.39107344	
GKAP1	NA	0.3910599	
IGFBP1	NA	0.39100146	
RWDD3	NA	0.3908984	
GLDC	NA	0.3908641	
LOC103527758	NA	0.39082572	
LOC103539204	NA	0.39072415	
GABRB3	NA	0.3906885	
PANK1	NA	0.39063045	
KNG1	NA	0.39061025	
LOC115598608	NA	0.39020222	
F9	NA	0.39019716	
PLG	NA	0.390126	
LOC103528506	NA	0.39006707	
CBL	NA	0.38993937	
USP53	NA	0.38984504	
LOC115599725	NA	0.38982826	
HRG	NA	0.38978428	
NR4A3	NA	0.3896654	
LOC115599065	NA	0.38961813	
ELOVL6	NA	0.3895735	
LOC115599968	NA	0.38953573	
LOC103533894	NA	0.389443	
RNF152	NA	0.38943562	
GANC	NA	0.38936117	
AMDHD1	NA	0.3893205	
LOC103530548	NA	0.38916382	
FREM2	NA	0.3890474	
PSMD3	NA	0.38901773	
LOC115598146	NA	0.38875493	
LOC103539606	NA	0.38872403	
LOC115598555	NA	0.38866717	
LOC103535164	NA	0.38865006	
RBP4	NA	0.38863516	
HABP2	NA	0.388581	
CPB2	NA	0.38856843	
UROC1	NA	0.38855785	
LOC103537750	NA	0.38839954	
PREPL	NA	0.38838392	
SORD	NA	0.38837844	
TMPRSS6	NA	0.3883252	
AMBP	NA	0.38826862	
CACUL1	NA	0.3880751	
RNF126	NA	0.38795593	
NPY5R	NA	0.3879531	
ARFGEF2	NA	0.38792074	
LOC103533317	NA	0.38788038	
FAH	NA	0.38771942	
WRAP73	NA	0.38768688	
LOC115599835	NA	0.38745844	
LOC115599043	NA	0.38745487	
NUDT3	NA	0.38742745	
OGFR	NA	0.38735506	
SHMT1	NA	0.3872422	
PROZ	NA	0.38720638	
KLHL15	NA	0.38701952	
ELK4	NA	0.3869708	
METTL23	NA	0.38696504	
ADGRV1	NA	0.3869596	
PUM1	NA	0.38687637	
AASS	NA	0.38684407	
LOC103526969	NA	0.38673782	
DGCR8	NA	0.38662386	
COQ10B	NA	0.38654914	
LIPC	NA	0.38649568	
HGD	NA	0.38647744	
LOC103533215	NA	0.3864273	
ME1	NA	0.3863809	
AHSG	NA	0.38635054	
ERGIC2	NA	0.38633424	
PIK3R2	NA	0.38630995	
ELL2	NA	0.3862862	
HIKESHI	NA	0.38615453	
SKP2	NA	0.38605168	
KLHL40	NA	0.38592762	
LOC103531997	NA	0.38588303	
PI4K2B	NA	0.38578779	
SLC13A5	NA	0.38571334	
RAB20	NA	0.3856006	
LOC103532364	NA	0.3855107	
SHISA3	NA	0.38547757	
ARFGAP2	NA	0.38544148	
ZGPAT	NA	0.38534993	
HAO1	NA	0.38523838	
ZNF385C	NA	0.38511738	
MTIF2	NA	0.38503286	
LOC115599461	NA	0.3849514	
SLC25A21	NA	0.38478324	
LOC103526762	NA	0.38457286	
DIO2	NA	0.38440272	
LOC103535978	NA	0.38438877	
HERC4	NA	0.38419244	
A1CF	NA	0.384129	
C6	NA	0.38409638	
GCH1	NA	0.38398224	
LOC115599702	NA	0.38395095	
PSPH	NA	0.38389307	
MC5R	NA	0.3838802	
LOC103526434	NA	0.38364425	
F7	NA	0.3835887	
LOC115599659	NA	0.38357753	
HPD	NA	0.38346186	
SYS1	NA	0.3834306	
LOC103534133	NA	0.3833986	
ZNF385B	NA	0.38337448	
LEPR	NA	0.38329136	
GSC2	NA	0.3831021	
LOC115598304	NA	0.38306764	
SACM1L	NA	0.3830627	
ATP13A4	NA	0.38305634	
LOC103538359	NA	0.38300332	
LOC103528861	NA	0.38288635	
GJB1	NA	0.38284507	
LOC103527377	NA	0.38282454	
IL13RA2	NA	0.3828164	
AQP9	NA	0.38273507	
FBXL17	NA	0.38272133	
KHK	NA	0.38270828	
LHX2	NA	0.38266125	
GPR89B	NA	0.38260096	
BCL2L10	NA	0.38255322	
