NAME	TITLE	SCORE	
CAPZA1	NA	0.18735117	
LOC103534725	NA	0.18534335	
LOC115599240	NA	0.18456446	
RNPC3	NA	0.18397874	
LOC115598226	NA	0.18389422	
LOC115598642	NA	0.18263584	
LOC103534707	NA	0.18225715	
CNIH4	NA	0.1821743	
MOV10	NA	0.18181406	
CDPF1	NA	0.18174979	
PLEKHF2	NA	0.18139365	
LOC115599195	NA	0.18104367	
LOC115598518	NA	0.1807888	
DCAF10	NA	0.17971544	
LOC115599148	NA	0.17942181	
NTPCR	NA	0.17928839	
SPIC	NA	0.17824328	
LOC115599323	NA	0.17812528	
LOC115599283	NA	0.17801055	
LOC115598855	NA	0.17737813	
LOC115600489	NA	0.17730455	
CAMLG	NA	0.17672491	
SLC66A3	NA	0.17631508	
LOC103539545	NA	0.1762438	
TUBD1	NA	0.17618673	
CPS1	NA	0.1758771	
ZDHHC6	NA	0.1741167	
LOC103539346	NA	0.17353527	
OPRL1	NA	0.17316078	
LOC115599298	NA	0.17296155	
LOC103526199	NA	0.17259866	
LOC115600491	NA	0.17251304	
SLC15A4	NA	0.17245856	
DDX58	NA	0.17229328	
METTL8	NA	0.17227386	
LOC115599462	NA	0.17171647	
IARS2	NA	0.1716616	
LOC115599161	NA	0.17155845	
OTULINL	NA	0.17103902	
LOC115599660	NA	0.17097516	
ATP6V0E1	NA	0.17080592	
TRNAG-GCC	NA	0.17024538	
HOXC6	NA	0.16986774	
TRPV3	NA	0.16953501	
CDX4	NA	0.1693917	
ZAR1L	NA	0.16921556	
UBE2L6	NA	0.1692155	
ZUP1	NA	0.16918245	
SATB2	NA	0.16883083	
CLN8	NA	0.16871099	
DCP1B	NA	0.1685899	
GRIFIN	NA	0.16851988	
LOC115599638	NA	0.16820216	
HOXA9	NA	0.16717996	
ZDHHC12	NA	0.16674311	
LOC103533635	NA	0.1664172	
SATB1	NA	0.16616714	
LOC115598408	NA	0.16591941	
TMEM173	NA	0.16546473	
ITGB8	NA	0.16536795	
LOC115599402	NA	0.16533239	
CALCOCO2	NA	0.16526781	
PLEKHH1	NA	0.16480619	
GPRIN2	NA	0.16465259	
LOC115598885	NA	0.16438656	
UROS	NA	0.16434313	
PENK	NA	0.1642831	
SLC31A2	NA	0.16413642	
LOC115598934	NA	0.16396834	
ENPP7	NA	0.16393848	
LOC115598521	NA	0.1637708	
TMEM25	NA	0.16374567	
CTSB	NA	0.16374509	
WDR53	NA	0.16320851	
LOC115600200	NA	0.16305113	
LOC115600381	NA	0.16273303	
BATF3	NA	0.16267931	
LOC115599490	NA	0.16264445	
DHX29	NA	0.16239165	
PPEF2	NA	0.16177385	
LOC115598433	NA	0.16172846	
ST6GALNAC3	NA	0.16153552	
WNT16	NA	0.16123588	
FOXD1	NA	0.16105427	
DUSP12	NA	0.16103084	
LOC103528532	NA	0.16101862	
CPO	NA	0.16082086	
MTAP	NA	0.16076742	
LOC115598090	NA	0.16075249	
IGSF10	NA	0.16012111	
FAM149A	NA	0.16010752	
LOC115599903	NA	0.15995073	
NEUROG3	NA	0.15976797	
STYK1	NA	0.15944345	
LOC115598653	NA	0.15925975	
UGCG	NA	0.158641	
LOC115599504	NA	0.15855113	
IL12RB1	NA	0.15854682	
LOC115599008	NA	0.15841828	
PPP1R17	NA	0.158305	
FSIP1	NA	0.15792714	
TRNAE-CUC_5	NA	0.15787229	
COTL1	NA	0.15781902	
PTGR2	NA	0.15730189	
LOC115598113	NA	0.15711056	
CEBPB	NA	0.15707521	
S100P	NA	0.15702286	
LOC115600355	NA	0.15674585	
FNDC11	NA	0.1564024	
LOC115599156	NA	0.15612875	
ATP6V1D	NA	0.15603459	
WDR4	NA	0.15551282	
INSL5	NA	0.15511176	
LOC103539866	NA	0.15507971	
ANO4	NA	0.15465148	
STOX1	NA	0.154569	
CHAD	NA	0.15441284	
RBM43	NA	0.1543437	
LOC115600387	NA	0.15427352	
NCMAP	NA	0.15416218	
LOC115599580	NA	0.15391488	
DEGS2	NA	0.15381691	
LOC103528944	NA	0.15374157	
LRRN3	NA	0.1536471	
TARS1	NA	0.15344726	
PIGK	NA	0.15301119	
REXO4	NA	0.1529651	
LOC103528529	NA	0.15296225	
LOC103538257	NA	0.15293497	
TEX264	NA	0.1528609	
LOC103528234	NA	0.15272734	
LOC115598835	NA	0.15270329	
LOC115600340	NA	0.15246657	
TOR1B	NA	0.15220419	
CINP	NA	0.15197416	
SUSD4	NA	0.15182954	
LOC103533888	NA	0.15172334	
C1QTNF2	NA	0.15169315	
ESR1	NA	0.1516513	
LOC115598987	NA	0.15155919	
FASLG	NA	0.15150551	
HCN1	NA	0.15138672	
DUOXA2	NA	0.15136804	
ARNTL2	NA	0.1512251	
LOC103528857	NA	0.15068889	
PTCD1	NA	0.15061848	
FOXD2	NA	0.15060973	
RSAD2	NA	0.1504679	
EIF2AK1	NA	0.1504555	
MUC2	NA	0.15042992	
TMEM213	NA	0.15041292	
LOC115599406	NA	0.15003516	
TMEM61	NA	0.14994493	
SRR	NA	0.14993066	
LOC115597911	NA	0.149927	
ARL14EPL	NA	0.14981918	
ZC3H12A	NA	0.14956035	
LOC103528994	NA	0.14943674	
TMEM94	NA	0.14916919	
POF1B	NA	0.14890668	
ILF3	NA	0.14877538	
DPEP1	NA	0.14863552	
IMP3	NA	0.14843641	
LOC115598077	NA	0.14841326	
ATP6V0A4	NA	0.14831875	
LOC103525550	NA	0.14819118	
GPR146	NA	0.14797802	
LHPP	NA	0.14785758	
GIPC3	NA	0.14780827	
LOC115598099	NA	0.14770854	
IPP	NA	0.14769384	
NR1H4	NA	0.1475625	
LOC115600337	NA	0.14737885	
LOC115598507	NA	0.1471495	
STRBP	NA	0.14711562	
SUMF1	NA	0.14701517	
FOXR1	NA	0.14658606	
OVCA2	NA	0.14656465	
HOXA6	NA	0.14642017	
C14H7orf50	NA	0.14622828	
LOC115598070	NA	0.14617409	
LOC103525189	NA	0.14615855	
TRAPPC2	NA	0.14608061	
C1QL2	NA	0.14598571	
LOC115597902	NA	0.14594692	
STAT1	NA	0.1457543	
EOMES	NA	0.14573117	
MED6	NA	0.14557245	
LOC103525338	NA	0.14540184	
SLC18A1	NA	0.14535879	
NPHP3	NA	0.14529994	
ATP6V1G3	NA	0.14526884	
ARHGEF39	NA	0.14501671	
LOC103529727	NA	0.14499357	
XKR7	NA	0.14494094	
GUCA1B	NA	0.14481612	
PTS	NA	0.14480254	
SLC1A7	NA	0.14468448	
SLC6A19	NA	0.14462154	
APOBEC1	NA	0.14447352	
USP18	NA	0.14442013	
CGREF1	NA	0.14426044	
ADARB2	NA	0.144254	
HOXA13	NA	0.14411344	
MBTPS2	NA	0.14404422	
TRNAL-CAA	NA	0.14395751	
SPOP	NA	0.14378881	
TAF1D	NA	0.14349428	
LOC103529798	NA	0.14348271	
LOC115598925	NA	0.14334075	
GDA	NA	0.14333455	
SCNN1A	NA	0.1433337	
ZFAT	NA	0.14315772	
LOC115598263	NA	0.14309648	
IRAK4	NA	0.14285679	
GAS6	NA	0.14280276	
CPM	NA	0.14250858	
REG4	NA	0.14240375	
SCIN	NA	0.14238872	
ATP6V1H	NA	0.14233531	
LOC115598086	NA	0.14228915	
LOC103531203	NA	0.14216495	
DNAJC16	NA	0.14195366	
KCNQ4	NA	0.14190562	
LOC115599541	NA	0.14188941	
LOC115599708	NA	0.14161165	
LOC115599126	NA	0.14158788	
HOXB13	NA	0.14156191	
CPOX	NA	0.1413708	
SLC10A2	NA	0.14136492	
ADGRB2	NA	0.14133549	
LOC103533889	NA	0.1408508	
LOC103535955	NA	0.1407809	
LOC115598768	NA	0.14076231	
GABRG1	NA	0.14074865	
GRAMD2B	NA	0.14064501	
ATP6V1B1	NA	0.14055158	
TMEM161A	NA	0.1404059	
SLC38A9	NA	0.14003211	
SLC17A9	NA	0.13998343	
LOC115598853	NA	0.13976689	
SLC18B1	NA	0.13951895	
LYRM9	NA	0.1394342	
HOXA10	NA	0.13941166	
LOC115599034	NA	0.13931318	
RARS2	NA	0.1391771	
PCSK9	NA	0.13916719	
EIF2AK2	NA	0.13913742	
LOC115599916	NA	0.13898866	
AHRR	NA	0.13881023	
LOC103539554	NA	0.13878573	
COL16A1	NA	0.13856395	
TRIQK	NA	0.13854605	
CYSLTR1	NA	0.13816269	
FOXI1	NA	0.13809009	
LOC115600279	NA	0.1377568	
LOC115598670	NA	0.1376914	
MTIF2	NA	0.13766229	
RAB37	NA	0.13765804	
COIL	NA	0.13764448	
GLT8D2	NA	0.13746399	
LOC103539330	NA	0.13736191	
IFT52	NA	0.13731933	
AADAT	NA	0.13708825	
LOC115599833	NA	0.13691337	
FBXO22	NA	0.13676439	
LOC103531107	NA	0.13670775	
MKS1	NA	0.13655517	
TNIP2	NA	0.13644934	
FZD3	NA	0.13631333	
TRNAG-GCC_4	NA	0.13603036	
SNAPC5	NA	0.13593803	
HOXA11	NA	0.13590369	
GRN	NA	0.1358459	
SMIM32	NA	0.13583402	
MANBA	NA	0.13577944	
LOC115600411	NA	0.13558358	
TMEM255A	NA	0.13544108	
TMEFF1	NA	0.13541436	
C5AH11orf49	NA	0.13541295	
MED4	NA	0.1353903	
ANKRD40	NA	0.13538928	
LOC103530628	NA	0.13538465	
DMRT2	NA	0.13515115	
KDELR3	NA	0.13508597	
ZFAND4	NA	0.13487437	
LOC115599184	NA	0.13470063	
LOC115600499	NA	0.13467662	
STAT3	NA	0.13461201	
ASCL2	NA	0.13455954	
KLF5	NA	0.13453977	
ALG13	NA	0.1344908	
RPL7L1	NA	0.13448112	
LOC115599173	NA	0.1344252	
LOC103537477	NA	0.13437966	
PUS3	NA	0.13409144	
DLG2	NA	0.13408178	
R3HDM1	NA	0.13407867	
LRRC26	NA	0.13398907	
PKD1L2	NA	0.1338993	
PTRH1	NA	0.13385469	
LOC115598948	NA	0.13380574	
CCBE1	NA	0.13379847	
ATP6AP1	NA	0.13379183	
ARL9	NA	0.13376853	
PDCL3	NA	0.13368075	
NSD2	NA	0.1333413	
HTR1E	NA	0.1332052	
SCARB1	NA	0.13315703	
FA2H	NA	0.13315442	
WRNIP1	NA	0.13303253	
PPCDC	NA	0.13301878	
SERGEF	NA	0.13300274	
PIK3R6	NA	0.13273165	
LOC103537726	NA	0.13261166	
TAF1A	NA	0.13260798	
LOC115598396	NA	0.13258702	
DPP4	NA	0.13256693	
LOC103525317	NA	0.13240643	
COMMD8	NA	0.1323573	
RPIA	NA	0.13231958	
ITPR3	NA	0.13213629	
RMI1	NA	0.13206208	
LOC103538635	NA	0.13192059	
LOC115599247	NA	0.13182543	
GABRG3	NA	0.13182406	
SEPHS1	NA	0.13162664	
CGRRF1	NA	0.13162366	
CHRD	NA	0.13160084	
EIPR1	NA	0.13157864	
LOC115599280	NA	0.13155264	
DONSON	NA	0.13149194	
FFAR4	NA	0.1313637	
BSND	NA	0.13132992	
PLCG2	NA	0.13126872	
TSPAN1	NA	0.13123706	
SWI5	NA	0.13110137	
PDCD5	NA	0.13108908	
PLK3	NA	0.1309639	
LOC103529173	NA	0.13093275	
WNT4	NA	0.13084625	
ANXA11	NA	0.13080181	
SLC35A1	NA	0.13071343	
SMIM15	NA	0.1306451	
UBE2D3	NA	0.1306332	
INHBB	NA	0.13036586	
ALOX5AP	NA	0.13020773	
ATP6V0D2	NA	0.13018663	
C1QTNF1	NA	0.13016203	
LRRC4C	NA	0.13008681	
PGS1	NA	0.12986542	
CA6	NA	0.12981449	
GLRX2	NA	0.12980704	
HOXB9	NA	0.12978972	
LOC103539722	NA	0.12977263	
ARRDC2	NA	0.12967493	
LOC115597893	NA	0.12952915	
LOC115599398	NA	0.129376	
UBE2A	NA	0.12928975	
HDAC8	NA	0.12924437	
INTS10	NA	0.12910597	
LOC115598206	NA	0.12886752	
PIK3R2	NA	0.12886387	
LOC103536990	NA	0.12884729	
TXNDC17	NA	0.12881033	
LOC103529648	NA	0.12874728	
C9orf72	NA	0.12874693	
SRRD	NA	0.12867516	
GPR119	NA	0.12859511	
LTK	NA	0.12857242	
PRLH	NA	0.1285233	
EIF2AK4	NA	0.1285149	
FAM214A	NA	0.12839088	
GOLGA7B	NA	0.12834883	
OSGIN2	NA	0.12831126	
LOC115600495	NA	0.12822422	
HEPACAM2	NA	0.12818469	
EXOC3	NA	0.12809026	
SPACA1	NA	0.12807709	
WDR72	NA	0.12807207	
TAL2	NA	0.12802906	
LOC115598272	NA	0.12795563	
PTGFR	NA	0.12778707	
CHRND	NA	0.12777261	
LOC115598758	NA	0.12772241	
TMTC4	NA	0.12768236	
LOC103531169	NA	0.12757692	
MYF5	NA	0.1274465	
FAM107A	NA	0.12741256	
NAPEPLD	NA	0.12720385	
C1QB	NA	0.12718025	
LOC103537486	NA	0.12708212	
SEMA4D	NA	0.1269388	
SMIM30	NA	0.12693796	
ERI1	NA	0.12691167	
LOC103530861	NA	0.12683517	
ING2	NA	0.12679303	
DTWD2	NA	0.12666343	
COL9A1	NA	0.12657125	
LOC115599120	NA	0.12647207	
TAMM41	NA	0.12633988	
PIGM	NA	0.12622944	
RDM1	NA	0.12620054	
ARFGEF1	NA	0.12612005	
SUMF2	NA	0.1261175	
S1PR3	NA	0.12609485	
CLDN34	NA	0.12592717	
BCO1	NA	0.12588926	
DDX17	NA	0.12586123	
SEL1L3	NA	0.12585227	
LOC115598195	NA	0.1258512	
FBXL20	NA	0.1258184	
UBP1	NA	0.1256619	
TOMM34	NA	0.12565827	
SPDEF	NA	0.12560461	
CPNE3	NA	0.12560135	
SCX	NA	0.12555987	
SELENBP1	NA	0.12548761	
STAT2	NA	0.12542245	
MINDY1	NA	0.1253832	
TGM2	NA	0.12534863	
LOC103532969	NA	0.12526654	
CFAP126	NA	0.12522092	
CAPN5	NA	0.12513702	
LOC115598787	NA	0.12513001	
IFNG	NA	0.12507236	
MARCKSL1	NA	0.124955416	
LOC115597877	NA	0.124827296	
NKX1-1	NA	0.124785066	
LOC115599193	NA	0.12474831	
LOC103539847	NA	0.1246884	
TSGA10	NA	0.124560714	
LOC103532174	NA	0.12453917	
LOC115597897	NA	0.12437639	
KBTBD8	NA	0.12430854	
LOC115599699	NA	0.12428499	
KLHL36	NA	0.12419593	
LOC115599536	NA	0.12415958	
HOXC9	NA	0.12414646	
PIK3C2G	NA	0.12414635	
C2H9orf152	NA	0.12410831	
WRAP73	NA	0.12403393	
AAGAB	NA	0.12400096	
TRNAD-GUC	NA	0.12373874	
GPRC6A	NA	0.123707354	
PEX2	NA	0.123680934	
LOC115600486	NA	0.12344696	
LOC103533238	NA	0.12339726	
HIKESHI	NA	0.12336543	
LOC115598043	NA	0.12327709	
PEX5	NA	0.12325835	
OPRM1	NA	0.12324442	
MED30	NA	0.12323148	
MCM10	NA	0.123226665	
SRSF6	NA	0.12313614	
LOC115598078	NA	0.1230454	
KIN	NA	0.12302629	
LOC103536546	NA	0.12301458	
LOC103533308	NA	0.12291738	
GALNT10	NA	0.122910425	
CDKL2	NA	0.122694306	
LOC115600353	NA	0.12267153	
SLC16A8	NA	0.12263006	
TOB2	NA	0.122518755	
SOCS1	NA	0.12236615	
TXNDC5	NA	0.12230023	
LOC115598640	NA	0.12226608	
LOC103533032	NA	0.12222073	
TBXAS1	NA	0.122202836	
LOC115598524	NA	0.12213495	
KLHDC1	NA	0.12209524	
HOXA7	NA	0.122090325	
TSPAN5	NA	0.122073956	
LOC115599466	NA	0.121975586	
C8H1orf52	NA	0.121971294	
PHEX	NA	0.12194349	
SERPINE3	NA	0.12190585	
LOC103539273	NA	0.12188502	
SKAP2	NA	0.12185663	
TRNAR-CCU	NA	0.12183181	
COL1A1	NA	0.12182826	
RNF215	NA	0.12181281	
MCF2	NA	0.12178457	
CASP7	NA	0.12177438	
PSAP	NA	0.12171979	
LOC115597957	NA	0.12170899	
HOXC5	NA	0.12144469	
C4AH4orf47	NA	0.12131703	
ZFAND5	NA	0.121268086	
CZH9orf64	NA	0.121257946	
MRM1	NA	0.12125235	
PALMD	NA	0.121128224	
TMPPE	NA	0.12109584	
C11H19orf12	NA	0.121066324	
TERT	NA	0.121026516	
PPP1R3B	NA	0.12098582	
LSM11	NA	0.12088003	
TIMMDC1	NA	0.1208673	
LOC115599264	NA	0.12086318	
SRSF11	NA	0.12083943	
ZNF593	NA	0.12083397	
UCK1	NA	0.120765276	
RSRP1	NA	0.12067348	
LOC115597874	NA	0.12061273	
TRIM67	NA	0.12056847	
ARMH3	NA	0.120566666	
ATP6V0B	NA	0.12055267	
NPY2R	NA	0.12054641	
LOC115600270	NA	0.12052657	
SLC43A2	NA	0.12048376	
FAM151B	NA	0.12046022	
HS1BP3	NA	0.120452695	
LARS2	NA	0.12039339	
BRWD1	NA	0.120383576	
EFCAB7	NA	0.12037775	
ZBTB42	NA	0.12036728	
CNOT9	NA	0.12036003	
LOC115597907	NA	0.12035691	
LOC103537725	NA	0.12022596	
ESRP2	NA	0.12004585	
LOC103538971	NA	0.11991335	
SYT17	NA	0.11986385	
CLMP	NA	0.11984567	
RPP14	NA	0.119737975	
PRUNE1	NA	0.1197158	
CROT	NA	0.11966847	
ADCK2	NA	0.119429775	
SYNPO2	NA	0.119398445	
NAA25	NA	0.119280025	
LOC115599218	NA	0.11923546	
B9D1	NA	0.11918768	
TOP1	NA	0.11914385	
TPH1	NA	0.119103126	
LOC103525680	NA	0.118877225	
CD86	NA	0.11883116	
LOC115599007	NA	0.11882328	
LRTM1	NA	0.118736565	
LECT2	NA	0.118580766	
LOC115600245	NA	0.11855884	
LOC115599971	NA	0.11851544	
LOC115599004	NA	0.11847573	
LOC103531711	NA	0.1184002	
PLA2G7	NA	0.11831342	
RPP25L	NA	0.11828919	
LOC115599411	NA	0.11828757	
SUPT20H	NA	0.11825171	
ELAC1	NA	0.11818496	
TSC22D3	NA	0.118171185	
CCNY	NA	0.1181304	
SULT2B1	NA	0.11812147	
PPP1R2	NA	0.1179715	
TMC2	NA	0.117970504	
TP53BP1	NA	0.117966875	
BCL11B	NA	0.11795866	
CHRNG	NA	0.11795106	
GTF3A	NA	0.11785404	
PLPP4	NA	0.117838204	
TIRAP	NA	0.117695525	
FABP6	NA	0.11755349	
TRNAP-AGG_3	NA	0.117453106	
ABCG2	NA	0.11742379	
LRRC45	NA	0.117233515	
LOC115599066	NA	0.11719701	
CCDC125	NA	0.11717166	
SERTM1	NA	0.116960846	
TMC1	NA	0.11691494	
TSPAN15	NA	0.11690604	
FAM207A	NA	0.11685513	
STAM	NA	0.11665358	
LOC103539517	NA	0.116621666	
CDAN1	NA	0.11659885	
ANGPTL4	NA	0.1165049	
LOC115600238	NA	0.116496466	
CWC27	NA	0.11648303	
ADTRP	NA	0.116478376	
KIF7	NA	0.11647313	
LRRC3	NA	0.11626672	
EHF	NA	0.11625093	
FER1L6	NA	0.11623334	
BCAS1	NA	0.116221905	
PPP1R27	NA	0.116221555	
NOXO1	NA	0.116188146	
PLAA	NA	0.11617299	
TNFRSF21	NA	0.116031244	
HOXA5	NA	0.11603114	
SLC29A3	NA	0.11592285	
HSF4	NA	0.11591678	
FRRS1	NA	0.115880534	
P2RX1	NA	0.11586738	
SLC26A3	NA	0.11584976	
DPY19L3	NA	0.115839176	
GLMN	NA	0.11577442	
LOC103531211	NA	0.11576019	
LSM14B	NA	0.11574481	
RFX4	NA	0.11560258	
DDX28	NA	0.11555901	
C8H1orf21	NA	0.11547844	
LOC115597826	NA	0.11542578	
C1QL4	NA	0.11541418	
TOR1AIP2	NA	0.115403846	
MFAP2	NA	0.11532199	
SFT2D1	NA	0.115294166	
USP42	NA	0.11528131	
LOC115598466	NA	0.11523753	
STK32A	NA	0.11510531	
NUB1	NA	0.1150958	
WDR93	NA	0.11508082	
JPT2	NA	0.115061626	
TMEM72	NA	0.11503601	
LOC115597910	NA	0.114965536	
PHYHIP	NA	0.11486396	
IL1RL1	NA	0.11485641	
C13H5orf15	NA	0.11482253	
NEURL1	NA	0.11481741	
CREB3L1	NA	0.114680655	
RERG	NA	0.114617415	
SLC12A2	NA	0.11461266	
XAF1	NA	0.11457458	
LOC103535822	NA	0.11452881	
INTS9	NA	0.114471115	
LOC103535070	NA	0.11441166	
DUS2	NA	0.11434944	
TRNAD-GUC_1	NA	0.11415214	
LOC115600244	NA	0.11393183	
LOC103531214	NA	0.11368987	
TACR3	NA	0.113654874	
RASEF	NA	0.11359856	
PPP1R3C	NA	0.11359176	
SLC37A1	NA	0.11352526	
LOC115598942	NA	0.11340604	
MTSS2	NA	0.11340126	
NID2	NA	0.11339633	
LOC115599221	NA	0.113330804	
SLC13A2	NA	0.113288224	
TBC1D16	NA	0.11325265	
ALG14	NA	0.113179356	
DNASE1L3	NA	0.1130975	
LRRC47	NA	0.11308552	
LOC115598651	NA	0.11303573	
LOC115598076	NA	0.11302726	
COLQ	NA	0.11300511	
C2H18orf63	NA	0.11294357	
IFT22	NA	0.11288674	
ZMAT5	NA	0.11287968	
CEMIP2	NA	0.11283366	
LOC103535954	NA	0.11278642	
LAMB3	NA	0.112754636	
TRNAA-UGC_4	NA	0.112723075	
ATG12	NA	0.11272165	
LOC103527548	NA	0.11259081	
LOC103525897	NA	0.11247351	
LOC103531205	NA	0.11247135	
SLC25A26	NA	0.112458736	
PUS7L	NA	0.112428404	
LOC115598525	NA	0.112376824	
TXK	NA	0.112330414	
SNTG1	NA	0.11224663	
ATP13A2	NA	0.11218005	
RAB28	NA	0.11215462	
LOC115599709	NA	0.112149276	
IFI35	NA	0.11202543	
GRXCR2	NA	0.11193183	
CCDC85C	NA	0.11188979	
SLF2	NA	0.11183522	
ZBTB49	NA	0.11183508	
LOC115599372	NA	0.11178527	
LOC115598888	NA	0.11177167	
PSD2	NA	0.11175303	
SYCP3	NA	0.1117382	
YIPF7	NA	0.11171039	
LOC115598345	NA	0.11158009	
HOXA3	NA	0.11142917	
SKOR2	NA	0.111415975	
TMEM220	NA	0.11141025	
RAB3B	NA	0.11136404	
ATP6V0C	NA	0.11129171	
SFT2D3	NA	0.11127963	
NINL	NA	0.11123154	
POLR2J	NA	0.11122873	
EMC2	NA	0.11118405	
LOC103537038	NA	0.11118169	
CBFA2T2	NA	0.111128084	
ASNS	NA	0.111056335	
IL22	NA	0.111054234	
ZGPAT	NA	0.111053675	
TSHB	NA	0.11104813	
MOS	NA	0.111045316	
CMTR1	NA	0.111025244	
C10H15orf40	NA	0.11098438	
FOXN2	NA	0.11097071	
SYNJ2BP	NA	0.11095541	
SLC11A1	NA	0.11091707	
KLF9	NA	0.11076754	
LOC103526353	NA	0.110749625	
HOXC8	NA	0.11062601	
SLC35G1	NA	0.11055405	
ARMC10	NA	0.11054411	
LOC103531167	NA	0.11050006	
ANAPC13	NA	0.11042955	
NRN1L	NA	0.110356286	
C15H12orf65	NA	0.1102434	
SYTL1	NA	0.11019612	
ALG6	NA	0.11017927	
SNAPC1	NA	0.11015798	
RAX2	NA	0.11012671	
LOC115597890	NA	0.10999148	
PRRG4	NA	0.109969795	
HOXC13	NA	0.10994142	
LOC103529516	NA	0.10992278	
LEKR1	NA	0.1099119	
TARDBP	NA	0.10990416	
LOC115598193	NA	0.10982373	
BTF3L4	NA	0.10980568	
LOC115597795	NA	0.1097307	
HELQ	NA	0.109658636	
NTS	NA	0.10952537	
LOC103536008	NA	0.10951007	
ZNF207	NA	0.10948085	
AKAP17A	NA	0.1094397	
ZNF277	NA	0.10938121	
TFCP2L1	NA	0.10936336	
COL20A1	NA	0.10935813	
HSD11B2	NA	0.109351516	
TRNAH-GUG_2	NA	0.109335855	
GALNT8	NA	0.109332226	
FEV	NA	0.10921613	
LOC103538622	NA	0.10912331	
SBSPON	NA	0.10910838	
OAF	NA	0.109094605	
TSPAN7	NA	0.10897086	
TNC	NA	0.108969435	
ANAPC1	NA	0.10892759	
EFNA2	NA	0.10885694	
NALCN	NA	0.10867541	
DRD5	NA	0.10865921	
C25H1orf43	NA	0.10863414	
LACTB	NA	0.1086005	
HORMAD2	NA	0.1085922	
SCNN1B	NA	0.10848639	
ISM2	NA	0.1084666	
PAQR5	NA	0.108450666	
CAPN9	NA	0.10835519	
MFSD1	NA	0.10828827	
P2RX4	NA	0.10826303	
VPS35L	NA	0.108229645	
MAPKBP1	NA	0.108188815	
TRNAG-GCC_8	NA	0.108142816	
LOC115599840	NA	0.108123906	
SYNJ2	NA	0.10812183	
DDB2	NA	0.10811581	
MGST3	NA	0.108103566	
ANPEP	NA	0.108078904	
LOC115600496	NA	0.108049095	
MBOAT2	NA	0.10796968	
MSH2	NA	0.10793711	
BECN1	NA	0.10789678	
NMT2	NA	0.10786129	
HTR1A	NA	0.10783922	
GPR160	NA	0.10776531	
LOC115598646	NA	0.10766269	
LOC115599849	NA	0.10756019	
LOC103538209	NA	0.107459225	
LOC103537793	NA	0.107451685	
BEST3	NA	0.10738345	
MUSK	NA	0.10734827	
LOC103533439	NA	0.10728029	
LOC115599551	NA	0.10725274	
ACTG1	NA	0.10717309	
CLDN14	NA	0.10713165	
