NAME	TITLE	SCORE	
NAB2	NA	0.6486593	
CBY1	NA	0.6486438	
LOC115599467	NA	0.6479781	
LOC115599271	NA	0.64726585	
LOC115599657	NA	0.6467812	
BNIP1	NA	0.64655536	
LOC115599013	NA	0.646533	
LOC115598399	NA	0.64592725	
GLUL	NA	0.6454578	
SIGMAR1	NA	0.64526105	
LOC103531220	NA	0.64423865	
LOC115599504	NA	0.64387745	
CD81	NA	0.6437748	
PREB	NA	0.6436591	
TARDBP	NA	0.6429988	
LOC103526198	NA	0.64285076	
LSP1	NA	0.64249706	
LOC115597910	NA	0.6421442	
PTH1R	NA	0.6407732	
MIF	NA	0.64061	
DNAH1	NA	0.6404553	
CDK10	NA	0.640122	
NAA20	NA	0.639386	
CCND3	NA	0.6390619	
APOA5	NA	0.6383399	
SIK1	NA	0.63796663	
PPP2CB	NA	0.6379246	
ARL11	NA	0.6371517	
LOC115599534	NA	0.6368928	
ANKRD54	NA	0.6357203	
LHX2	NA	0.6350498	
WASHC1	NA	0.6350439	
LOC103532942	NA	0.6344202	
ASPG	NA	0.6341002	
LOC103532206	NA	0.6335414	
LOC115598145	NA	0.633508	
TBX2	NA	0.6331908	
GP1BA	NA	0.63276553	
LOC115598752	NA	0.6325359	
LOC103528704	NA	0.63234377	
TMEM175	NA	0.6310364	
PCK1	NA	0.6308781	
G6PC	NA	0.63080716	
LOC115599127	NA	0.6307828	
THAP12	NA	0.6306895	
ASB9	NA	0.6304431	
GYG2	NA	0.629836	
LOC103527649	NA	0.62914675	
LOC103536546	NA	0.6289436	
LOC103539151	NA	0.6288764	
PSD2	NA	0.6288089	
LOC103535870	NA	0.6282918	
LOC115597806	NA	0.6278897	
NPC2	NA	0.6278402	
LOC115600416	NA	0.62779355	
FAM20A	NA	0.6270686	
LOC103535184	NA	0.6265661	
DECR2	NA	0.626029	
LOC115598053	NA	0.6259313	
LOC103525533	NA	0.62522566	
CABP1	NA	0.62475044	
POLR2H	NA	0.6245326	
CIDEC	NA	0.62432164	
LOC103537172	NA	0.62401897	
CHST13	NA	0.62370765	
LOC103525545	NA	0.6234622	
MARCO	NA	0.62306005	
YJEFN3	NA	0.62300825	
MGST3	NA	0.6229667	
LOC115598246	NA	0.62233156	
BPI	NA	0.62199336	
LOC103532547	NA	0.6218488	
ABHD14A	NA	0.62167114	
VSNL1	NA	0.6216286	
CFAP410	NA	0.6214128	
LOC115598451	NA	0.62112784	
LOC115600419	NA	0.6204774	
SLC5A6	NA	0.620097	
ZNF593	NA	0.6197591	
LOC115599147	NA	0.61975193	
LOC115598525	NA	0.6197421	
LOC103528073	NA	0.6194328	
LOC115599159	NA	0.6194063	
LOC103537530	NA	0.6190264	
DUSP15	NA	0.61873114	
AGXT	NA	0.61871964	
LOC115598487	NA	0.61864173	
RILPL2	NA	0.6184102	
NMNAT1	NA	0.6183674	
LOC103536620	NA	0.61789113	
MERTK	NA	0.6173257	
LOC103531785	NA	0.61715615	
PCSK6	NA	0.61686146	
PYGL	NA	0.616285	
C26H1orf74	NA	0.61612344	
C1QTNF8	NA	0.61472636	
MOB3C	NA	0.6140518	
TMEM25	NA	0.61399895	
WNT8B	NA	0.6138996	
HMGCL	NA	0.6132783	
OSMR	NA	0.6130898	
AGAP3	NA	0.61288005	
STAB2	NA	0.6127955	
TRNAT-CGU_1	NA	0.61272186	
SYCP1	NA	0.6126927	
SLC25A27	NA	0.6125037	
LOC115599895	NA	0.61156493	
LOC115598421	NA	0.6110984	
DPYS	NA	0.6109104	
PAQR7	NA	0.6099767	
POLR2D	NA	0.609918	
ISM2	NA	0.6098232	
SLC41A1	NA	0.6096376	
FZD10	NA	0.60932094	
GPC3	NA	0.6092696	
LOC115600365	NA	0.60924244	
STK40	NA	0.6091795	
LOC103527941	NA	0.6090405	
SERPING1	NA	0.60890675	
LOC103538161	NA	0.60887593	
RASSF5	NA	0.60834736	
LOC103531714	NA	0.60819316	
LZTS2	NA	0.60775435	
RAB29	NA	0.6071627	
TTC25	NA	0.6071204	
ALDOB	NA	0.6060036	
C17H9orf116	NA	0.6058616	
DNASE2B	NA	0.6057011	
TOP3A	NA	0.60514677	
LOC103538339	NA	0.60501564	
KMO	NA	0.60473055	
KCNRG	NA	0.60466915	
ZUP1	NA	0.6044315	
LOC115598108	NA	0.60391295	
LOC103537750	NA	0.6039098	
RASD1	NA	0.6039086	
TMEM171	NA	0.6038552	
LOC115598503	NA	0.60382897	
LOC103528506	NA	0.60364306	
BMP1	NA	0.60357296	
LOC115598325	NA	0.6034685	
LOC115600382	NA	0.60311204	
TADA3	NA	0.6030968	
MEAF6	NA	0.6027947	
APOH	NA	0.6027871	
LOC115599830	NA	0.6024895	
LOC115598131	NA	0.6023297	
CEP63	NA	0.6019684	
LOC115598944	NA	0.6016244	
LOC103533784	NA	0.60145134	
GPD1	NA	0.60126156	
LOC103534682	NA	0.6002326	
AQP9	NA	0.60015684	
PGGHG	NA	0.6000718	
CPB2	NA	0.59989196	
LOC103536091	NA	0.59981006	
RAB3C	NA	0.5996302	
ARL6IP4	NA	0.59953684	
LOC103533897	NA	0.599456	
LOC115600487	NA	0.5990559	
SLC25A1	NA	0.5990345	
LOC103534388	NA	0.5981704	
DUSP12	NA	0.5980344	
LOC103527663	NA	0.59800917	
ESR2	NA	0.5973704	
APOA1	NA	0.59733933	
LOC115599659	NA	0.59722865	
LOC115599411	NA	0.597006	
LOC103535954	NA	0.5969532	
PUS3	NA	0.59653145	
LOC103525671	NA	0.5964827	
LOC103531242	NA	0.5963267	
LOC103525188	NA	0.596307	
ERI1	NA	0.5961921	
NME4	NA	0.596191	
ST6GALNAC2	NA	0.5957225	
LOC103532530	NA	0.5955613	
GCH1	NA	0.5952942	
LOC103534337	NA	0.5952864	
SRM	NA	0.5951598	
LOC115599484	NA	0.5951152	
GCGR	NA	0.59492505	
SERPINF2	NA	0.5947032	
LOC115599506	NA	0.59465253	
SLC16A2	NA	0.59437853	
IVD	NA	0.5942359	
AGPAT2	NA	0.5941679	
CPN1	NA	0.59362704	
ACACA	NA	0.59341055	
BAMBI	NA	0.5932503	
LOC103539204	NA	0.5931965	
LOC103525996	NA	0.5931241	
LOC115599835	NA	0.59275335	
RUBCNL	NA	0.5925636	
DDT	NA	0.59226626	
VGLL1	NA	0.5920709	
AMDHD1	NA	0.59183466	
C8B	NA	0.59133583	
CLDN12	NA	0.5912791	
LOC115598700	NA	0.5911998	
LOC103535164	NA	0.5911548	
ANO1	NA	0.5910481	
RPUSD2	NA	0.590854	
DOK2	NA	0.5899929	
SLC2A10	NA	0.5898418	
C1R	NA	0.5897602	
LOC115600381	NA	0.58956844	
TMPRSS6	NA	0.58937234	
COP1	NA	0.5892514	
IGF2BP1	NA	0.58899266	
F2	NA	0.5887847	
GAS2	NA	0.58866346	
AMBP	NA	0.5883784	
LOC103531796	NA	0.5882747	
TMEM205	NA	0.5880942	
MOSPD2	NA	0.5879287	
KHK	NA	0.58743775	
PRRT1B	NA	0.586799	
RAB20	NA	0.58643824	
LOC103535429	NA	0.58640563	
TKFC	NA	0.5863812	
LOC103534772	NA	0.5860116	
CLN5	NA	0.585939	
NOG	NA	0.5857983	
RETREG3	NA	0.5855642	
LOC103539604	NA	0.5854876	
OTOP2	NA	0.58545464	
TEX261	NA	0.58509344	
LOC115598374	NA	0.5850744	
SIK2	NA	0.58464205	
PDCD1LG2	NA	0.5846378	
C21H1orf50	NA	0.5846303	
LOC103528861	NA	0.5843856	
KLHL2	NA	0.58434284	
SLC6A9	NA	0.58424103	
VXN	NA	0.5840617	
SHMT2	NA	0.5840085	
LOC103525710	NA	0.5836426	
SMYD5	NA	0.5835718	
WNT6	NA	0.5830281	
TMEM216	NA	0.5828488	
LOC103529031	NA	0.58269435	
TRNAV-CAC_4	NA	0.58254385	
PLPP6	NA	0.58243984	
SORD	NA	0.5822159	
LOC103525790	NA	0.5821926	
HAO2	NA	0.58206975	
ARMC7	NA	0.58189523	
VTN	NA	0.58183694	
LOC115598882	NA	0.58177024	
LOC103529040	NA	0.5817221	
BCAP29	NA	0.5816901	
GRHPR	NA	0.5816425	
FGFBP3	NA	0.5815494	
ZNF385B	NA	0.5812779	
NANOS1	NA	0.58116436	
FREM2	NA	0.5809373	
ANGPTL3	NA	0.5809189	
IL10	NA	0.5807945	
MASP1	NA	0.58030677	
MAT1A	NA	0.580258	
SERPINC1	NA	0.57999337	
GLB1L	NA	0.57996565	
TSPAN12	NA	0.5795809	
ITIH2	NA	0.57951367	
FOXA2	NA	0.5792214	
ADPGK	NA	0.57874495	
LOC115599970	NA	0.5785843	
SPP1	NA	0.57833076	
LIPC	NA	0.57832795	
PHPT1	NA	0.57803607	
CDKL5	NA	0.57755834	
LTK	NA	0.57736284	
LOC115598516	NA	0.5772963	
LOC103529250	NA	0.57727605	
TIMD4	NA	0.57690495	
EIF4EBP2	NA	0.5767922	
CRCP	NA	0.5765365	
SLC31A2	NA	0.57648885	
LOC103535977	NA	0.57608855	
GC	NA	0.57605284	
LOC115598677	NA	0.5760273	
ADRA1B	NA	0.5759256	
AHSG	NA	0.57583934	
FPGS	NA	0.5758018	
PERCC1	NA	0.5757308	
SCD	NA	0.5755972	
LOC115599667	NA	0.5754224	
APOC3	NA	0.575173	
FGA	NA	0.57497007	
GGCX	NA	0.57480174	
PBDC1	NA	0.57475823	
ARR3	NA	0.5747358	
HGD	NA	0.57467985	
C8G	NA	0.5745665	
FGG	NA	0.5745072	
LOC103532457	NA	0.57445294	
FGB	NA	0.5743644	
PTTG1IP	NA	0.574321	
NLRX1	NA	0.57400537	
LOC103526735	NA	0.5739567	
ADAMTS13	NA	0.57376295	
LOC103535978	NA	0.5737513	
LOC103534553	NA	0.5737185	
PAH	NA	0.57367235	
ATIC	NA	0.57359725	
KNSTRN	NA	0.57351434	
CA8	NA	0.57347304	
LOC115598140	NA	0.5734593	
LOC115597784	NA	0.57327116	
PSRC1	NA	0.57289267	
C3H1orf115	NA	0.57249665	
LOC115599173	NA	0.572319	
SLC22A2	NA	0.57221586	
IL13RA2	NA	0.5722027	
ZFYVE19	NA	0.5719682	
TAT	NA	0.5717317	
SOWAHC	NA	0.57143545	
PEMT	NA	0.5713907	
DMGDH	NA	0.571316	
PPP1R3C	NA	0.571296	
SPP2	NA	0.57041734	
C1H21orf62	NA	0.5704145	
NUDT5	NA	0.57016546	
AMT	NA	0.570003	
LOC103539143	NA	0.56992227	
AGXT2	NA	0.5698602	
CDH4	NA	0.56977826	
GRIA1	NA	0.56969476	
NPW	NA	0.56944245	
EPN3	NA	0.5694069	
KNG1	NA	0.5692546	
HABP2	NA	0.5691419	
LOC115598144	NA	0.56902534	
OAZ1	NA	0.56895643	
LOC103525439	NA	0.56868285	
OIT3	NA	0.5686522	
FETUB	NA	0.5682671	
LOC115598326	NA	0.5682133	
LOC115600414	NA	0.5681145	
PROZ	NA	0.56799144	
TTYH2	NA	0.567855	
PAFAH1B2	NA	0.56741345	
SMURF1	NA	0.56740004	
LOC103531925	NA	0.567313	
GDF2	NA	0.56699514	
AHCY	NA	0.5668176	
P2RX3	NA	0.56652176	
ZNHIT3	NA	0.56650144	
INHBE	NA	0.5662646	
REN	NA	0.56580484	
LOC103530548	NA	0.5656476	
BMP4	NA	0.56553	
SUPT4H1	NA	0.5653581	
RBP4	NA	0.56528986	
LOC103534133	NA	0.56527746	
SERPIND1	NA	0.56524765	
SNAI1	NA	0.5652464	
CDC26	NA	0.56517667	
LOC103531456	NA	0.5650542	
HEXIM1	NA	0.56500757	
C26H6orf89	NA	0.5649687	
GSTZ1	NA	0.5649609	
ANKRD22	NA	0.5649472	
FASN	NA	0.5647795	
LOC115599825	NA	0.56465274	
CRTAC1	NA	0.5646468	
CIB3	NA	0.5645875	
HAL	NA	0.56392235	
ADSL	NA	0.5636518	
LOC103527026	NA	0.56356305	
GATM	NA	0.5634497	
MARVELD1	NA	0.5633721	
C14H7orf26	NA	0.5633339	
BCKDHB	NA	0.56323916	
LOC115599871	NA	0.5630961	
GALNT16	NA	0.5630312	
SLC20A1	NA	0.56300855	
TRAPPC4	NA	0.5629959	
LOC115597804	NA	0.56288695	
TENT5B	NA	0.56280035	
TTC38	NA	0.5626756	
YIPF6	NA	0.56229466	
ELOVL6	NA	0.56227773	
CUTC	NA	0.56213784	
DMAP1	NA	0.56184524	
TMEM41A	NA	0.56169665	
L3MBTL2	NA	0.56163174	
UBE2Q1	NA	0.5615423	
LOC103526435	NA	0.5615317	
TOR3A	NA	0.56135315	
LOC115598429	NA	0.56114846	
LOC103527758	NA	0.56113756	
LOC103534855	NA	0.5606515	
LOC115598852	NA	0.5606012	
LOC103527377	NA	0.5605236	
DNAH17	NA	0.56037617	
LOC103530540	NA	0.5603215	
SALL1	NA	0.5602274	
ITGB1BP1	NA	0.56006235	
LOC103533215	NA	0.5598851	
LOC103535438	NA	0.5592955	
SLC41A3	NA	0.5591791	
LCP1	NA	0.5591541	
ANAPC13	NA	0.55912715	
LOC115599115	NA	0.5587627	
RSRP1	NA	0.5585974	
LOC115598958	NA	0.55846673	
NPY1R	NA	0.5581422	
LOC103531765	NA	0.55793744	
MOS	NA	0.5577189	
FAH	NA	0.55747396	
RAB13	NA	0.5573136	
ADAMTS7	NA	0.55725867	
LOC103530788	NA	0.5572189	
ADAP1	NA	0.5570878	
ETNK2	NA	0.55701876	
SEC11A	NA	0.5568481	
DQX1	NA	0.556655	
MTHFD1	NA	0.5565835	
SLC13A5	NA	0.5563973	
FASLG	NA	0.55617344	
LOC103531882	NA	0.55615693	
LOC103537063	NA	0.5557794	
LOC103533936	NA	0.5555679	
ORMDL3	NA	0.55530953	
GNG13	NA	0.5552154	
NSFL1C	NA	0.55517524	
ABHD15	NA	0.55509186	
POLR3K	NA	0.5548034	
EPHB2	NA	0.5547529	
SLC38A3	NA	0.5541849	
PLG	NA	0.5539437	
GJB1	NA	0.5538024	
C1QB	NA	0.55376476	
JAGN1	NA	0.5536616	
AIG1	NA	0.5536076	
MCOLN2	NA	0.5535264	
NADK2	NA	0.5535038	
PSMD11	NA	0.55339617	
LOC103536991	NA	0.55338883	
LOC115598443	NA	0.55314195	
SRSF1	NA	0.5530322	
PRXL2A	NA	0.5528807	
CTCFL	NA	0.5528616	
GRB14	NA	0.55265635	
GUCA1A	NA	0.5523491	
SRXN1	NA	0.5521485	
CLDN18	NA	0.5520376	
LOC103533018	NA	0.5518579	
LOC103536892	NA	0.55163497	
ADGRV1	NA	0.5515226	
C3	NA	0.5513279	
LOC115600378	NA	0.5512156	
HMOX1	NA	0.5510366	
CZH9orf64	NA	0.55098975	
CISD2	NA	0.5507967	
PPT1	NA	0.55075485	
ASTN2	NA	0.5506583	
LOC103534809	NA	0.5506026	
LOC115598863	NA	0.5505786	
LOC103529172	NA	0.5500183	
LOC103529502	NA	0.5498035	
LOC103536984	NA	0.5492706	
C6	NA	0.54914546	
M1AP	NA	0.54897785	
OMG	NA	0.54890144	
TDO2	NA	0.5488391	
F10	NA	0.5486813	
LOC115598643	NA	0.5484564	
WBP1L	NA	0.5482622	
IL23A	NA	0.54822624	
LOC115599527	NA	0.5477173	
LOC115598948	NA	0.54769176	
SEPTIN12	NA	0.5474241	
LOC115599043	NA	0.5474234	
SHE	NA	0.5472357	
JOSD1	NA	0.5469853	
PPM1H	NA	0.5466714	
UROC1	NA	0.54665303	
LOC115599224	NA	0.5465636	
LOC115599934	NA	0.5464978	
DIPK2B	NA	0.5463491	
CCDC167	NA	0.54630446	
NFIB	NA	0.5462627	
LOC103533552	NA	0.5462035	
APMAP	NA	0.5460303	
NIPSNAP3A	NA	0.54596657	
LOC115599354	NA	0.545677	
PCDH12	NA	0.54553705	
AK2	NA	0.54517937	
SHMT1	NA	0.5448852	
LOC115600410	NA	0.54480183	
LOC115598472	NA	0.54453367	
PFKL	NA	0.54427874	
LOC115598163	NA	0.5441724	
LOC115599161	NA	0.5437427	
NCOA7	NA	0.54345536	
BCHE	NA	0.54311985	
CMAS	NA	0.5429683	
COL8A2	NA	0.542907	
LOC103538976	NA	0.54279983	
LOC115600309	NA	0.54276866	
RNASEH2B	NA	0.54258114	
B3GALT1	NA	0.5425163	
PDE8B	NA	0.5424224	
TTC9	NA	0.542049	
HHEX	NA	0.541865	
GCHFR	NA	0.5416759	
TMEM82	NA	0.54167086	
ACBD5	NA	0.5416163	
CA5A	NA	0.541406	
C1H22orf23	NA	0.5413279	
C9	NA	0.54132354	
LOC103533924	NA	0.5413082	
LOC115597802	NA	0.54114693	
LOC115599561	NA	0.5411156	
AAMP	NA	0.5410428	
CZH9orf85	NA	0.5408201	
F9	NA	0.5403251	
CIAO1	NA	0.54029524	
CFI	NA	0.54023135	
FKBP14	NA	0.5401601	
TPP1	NA	0.5401085	
LOC103534124	NA	0.53999746	
IL6	NA	0.53999656	
ADAM12	NA	0.5399436	
LOC103537165	NA	0.5392723	
FAM131B	NA	0.53891927	
ROCK1	NA	0.5387587	
GGCT	NA	0.53861827	
LOC103537245	NA	0.53838915	
LOC115598025	NA	0.53805	
TBX22	NA	0.53787184	
SH3TC1	NA	0.53781307	
PRPSAP2	NA	0.5377631	
IGFBP4	NA	0.537633	
CHMP4B	NA	0.53757596	
TMEM174	NA	0.53749466	
APOF	NA	0.5370735	
LOC103525253	NA	0.53703696	
AIFM3	NA	0.53699267	
LOC115598035	NA	0.5367413	
LOC115598332	NA	0.5366576	
TFG	NA	0.5366256	
RAB6A	NA	0.5366017	
FN1	NA	0.5365837	
CFAP77	NA	0.5364823	
SEC22C	NA	0.5364712	
MPG	NA	0.53626525	
INPP5B	NA	0.536214	
TOR2A	NA	0.5359826	
A2M	NA	0.5356976	
LOC115598080	NA	0.5354648	
PIK3AP1	NA	0.53535825	
LOC115600355	NA	0.5353358	
LOC115598731	NA	0.5351908	
LOC103525583	NA	0.5349992	
LYSMD3	NA	0.53483087	
LOC103539513	NA	0.5347058	
PHGDH	NA	0.5344387	
FRMPD2	NA	0.5343372	
UBAP1L	NA	0.53408283	
LOC115598608	NA	0.5338634	
LOC115599558	NA	0.53385526	
MED4	NA	0.53385496	
SOAT1	NA	0.53383034	
NUDT19	NA	0.53373927	
LOC115599361	NA	0.5325865	
AIP	NA	0.53174007	
LOC103532858	NA	0.53163207	
NID2	NA	0.53152484	
MTFR1	NA	0.53129876	
IRX2	NA	0.53111666	
SIDT1	NA	0.53057545	
NAF1	NA	0.5305141	
DDIT3	NA	0.530334	
MEX3C	NA	0.5302627	
DDX55	NA	0.53001386	
LOC103529726	NA	0.5299742	
LOC103527366	NA	0.52976936	
GPR182	NA	0.529649	
LOC103532364	NA	0.52960473	
PAM	NA	0.5295006	
ELL2	NA	0.5294715	
CRLF3	NA	0.529135	
PAX9	NA	0.5290963	
GPR162	NA	0.52905524	
LOC103533704	NA	0.52888966	
LOC115599228	NA	0.5287675	
TCTEX1D4	NA	0.5287524	
NEK11	NA	0.52874017	
NT5C	NA	0.5285595	
KLHL25	NA	0.5284338	
SLC6A12	NA	0.5284026	
PAPSS1	NA	0.5283381	
RAB18	NA	0.52820843	
LOC103533240	NA	0.5281074	
LOC103530147	NA	0.52803004	
LOC103527986	NA	0.5278896	
MIDN	NA	0.5277352	
LOC103536554	NA	0.5275601	
HYKK	NA	0.5275443	
PPP6C	NA	0.5272957	
AGA	NA	0.52717173	
LSM14B	NA	0.52702874	
ITGB3	NA	0.52692324	
C2H7orf57	NA	0.52672046	
LOC103531464	NA	0.52618957	
RNF19B	NA	0.52615577	
MC5R	NA	0.5259746	
CREBZF	NA	0.5259715	
KIF5C	NA	0.52591217	
C5	NA	0.52589643	
TATDN3	NA	0.52576905	
B4GALT6	NA	0.52545637	
LOC103533137	NA	0.52534634	
LOC115598462	NA	0.52486503	
CCDC34	NA	0.5247866	
EXT1	NA	0.52474403	
GHDC	NA	0.5245678	
CATIP	NA	0.52442384	
GPBP1	NA	0.52423936	
PEX7	NA	0.5242341	
RNPC3	NA	0.524094	
SARM1	NA	0.5236984	
MFSD2A	NA	0.5232633	
LOC103531042	NA	0.52318174	
HRG	NA	0.5230374	
MOCS3	NA	0.5230228	
LPIN2	NA	0.5230211	
IGSF6	NA	0.52301145	
F5	NA	0.5229769	
LOC115599548	NA	0.52285725	
LOC115600439	NA	0.52244264	
PPP1R17	NA	0.52239853	
HACD2	NA	0.52231884	
SYK	NA	0.5222394	
MATN4	NA	0.52222687	
LOC115598334	NA	0.5220474	
ABCA12	NA	0.5218628	
GRIK1	NA	0.521547	
MYO1B	NA	0.5214536	
