NAME	TITLE	SCORE	
RAP1GAP2	NA	0.1550065	
LOC103532857	NA	0.15497929	
PALMD	NA	0.15488778	
LOC115599594	NA	0.15487881	
CPNE9	NA	0.15487447	
LOC115599962	NA	0.15478536	
LOC115598086	NA	0.15470988	
SYNJ2	NA	0.1546848	
TEX47	NA	0.15460066	
PHF13	NA	0.15459257	
ANKRD1	NA	0.15446277	
RASEF	NA	0.1540832	
TNC	NA	0.15392551	
LOC103533236	NA	0.15379874	
WDR54	NA	0.15378323	
ILF2	NA	0.1536469	
GPR3	NA	0.15362276	
SLC17A9	NA	0.15345638	
HOXB13	NA	0.15331846	
LOC115599703	NA	0.15331453	
PLK2	NA	0.15326878	
RBM44	NA	0.1532272	
DMRT2	NA	0.15310223	
UCHL3	NA	0.15296407	
LOC115600420	NA	0.15291722	
LOC103533033	NA	0.15290697	
LOC103532457	NA	0.1527874	
RSAD1	NA	0.15266347	
ZFAT	NA	0.15265863	
LOC115599957	NA	0.15262377	
NEMF	NA	0.15248415	
MLLT11	NA	0.15239179	
DAZAP2	NA	0.1523689	
PLEKHF2	NA	0.15222092	
PSD2	NA	0.15216139	
IL7	NA	0.15212385	
COTL1	NA	0.1521087	
VWC2L	NA	0.15207042	
PROCR	NA	0.15206304	
KDELR3	NA	0.15187302	
NPY2R	NA	0.15182164	
LARS2	NA	0.15176965	
LOC115600021	NA	0.15170503	
TAAR1	NA	0.15147023	
LOC115599308	NA	0.15140226	
LOC103539554	NA	0.15139551	
PAK1IP1	NA	0.15128817	
RNF213	NA	0.15123865	
FAR2	NA	0.15121914	
LOC115598343	NA	0.15112235	
PGPEP1	NA	0.15101951	
SIGLEC1	NA	0.15091267	
PWP1	NA	0.15085304	
C13H5orf15	NA	0.1508405	
LOC103534831	NA	0.15065934	
SGSM2	NA	0.1506003	
GADD45G	NA	0.1505169	
LOC115597957	NA	0.15050082	
ATP6V1G3	NA	0.1504031	
LOC103528197	NA	0.15038496	
LOC115599312	NA	0.1503537	
MAP2K2	NA	0.15019473	
TRADD	NA	0.1501198	
CHAD	NA	0.15011038	
LOC103535955	NA	0.15000853	
REXO4	NA	0.15000504	
KANSL3	NA	0.15000032	
FEV	NA	0.14996818	
NALCN	NA	0.14994362	
LOC115599007	NA	0.14993362	
SPOPL	NA	0.14991876	
MAPK13	NA	0.14984041	
PENK	NA	0.14974478	
TBC1D16	NA	0.14967693	
LOC115599633	NA	0.1496329	
LOC103536231	NA	0.14958234	
SERTAD2	NA	0.14957093	
BTF3L4	NA	0.14951366	
LOC115598364	NA	0.14943993	
OPRL1	NA	0.1493478	
CHMP6	NA	0.14921616	
LOC115599341	NA	0.14913708	
LOC103534687	NA	0.14904454	
LOC115600266	NA	0.14893006	
SHISA3	NA	0.1489185	
GPN3	NA	0.14891598	
GFOD2	NA	0.14891219	
MYF5	NA	0.14889988	
ITPR3	NA	0.14886774	
SKOR2	NA	0.14883505	
RAB3B	NA	0.1488264	
SNAPC1	NA	0.14881791	
LOC115598994	NA	0.14880997	
ZNF511	NA	0.1487725	
GJD4	NA	0.1487585	
LOC115598090	NA	0.14848943	
GRIP2	NA	0.14833556	
LMAN2L	NA	0.14828572	
LOC115599897	NA	0.14802529	
LOC115598170	NA	0.14802454	
LOC115599609	NA	0.14800027	
ANAPC1	NA	0.14797755	
MARCHF11	NA	0.14792703	
LRRC3	NA	0.14791854	
SLC12A2	NA	0.1478712	
HTR7	NA	0.14784963	
ATP8A2	NA	0.1478437	
CHRND	NA	0.14776072	
IGSF9B	NA	0.14771357	
LOC103528365	NA	0.14761019	
LOC115598259	NA	0.14753526	
LOC115598369	NA	0.14742838	
LRRC26	NA	0.14740081	
GNG4	NA	0.14739434	
C10H15orf40	NA	0.1470561	
CWC27	NA	0.14702736	
PPP1R27	NA	0.14685214	
MTSS2	NA	0.14684644	
FAM149A	NA	0.14683744	
SIX6	NA	0.14676985	
MYOD1	NA	0.14672528	
HNRNPDL	NA	0.14670731	
LOC103539490	NA	0.14652985	
LOC103537725	NA	0.14643389	
LOC103538209	NA	0.1464015	
TACR2	NA	0.14628659	
TRNAV-CAC_4	NA	0.1460443	
KCTD4	NA	0.145934	
LOC115599848	NA	0.14581424	
C4AH4orf47	NA	0.14578927	
LRRC4C	NA	0.14578573	
LOC115600279	NA	0.14573468	
LOC115598008	NA	0.1455941	
CAMK2D	NA	0.14554994	
SREK1IP1	NA	0.14539143	
NPL	NA	0.14538532	
LOC115600019	NA	0.14532086	
CAPZA1	NA	0.14529836	
LOC115598473	NA	0.14512177	
DOCK1	NA	0.14494811	
TRNAK-CUU_3	NA	0.14459068	
DUSP14	NA	0.14456272	
NOL6	NA	0.14456092	
LOC103537726	NA	0.14426145	
CABP7	NA	0.1441553	
LOC103537793	NA	0.14409676	
CPM	NA	0.1440639	
GTF3C1	NA	0.14403307	
GLMN	NA	0.14396073	
MFSD10	NA	0.14393742	
HOXA5	NA	0.14375971	
TRNAK-CUU_5	NA	0.14364846	
LITAF	NA	0.1436452	
ATG12	NA	0.14359424	
LOC115599916	NA	0.14353749	
MTHFSD	NA	0.14353187	
ZCCHC9	NA	0.14342122	
HOXC6	NA	0.14335528	
ITGB3BP	NA	0.14329226	
AJM1	NA	0.14308341	
MUC2	NA	0.14295112	
DNAJC21	NA	0.142904	
LOC115599034	NA	0.1428426	
HIKESHI	NA	0.14279085	
SREK1	NA	0.14278278	
DCPS	NA	0.1427565	
IGSF10	NA	0.14269228	
MTX3	NA	0.14268707	
ZFAND5	NA	0.14264987	
DCTN3	NA	0.14256911	
LOC103527666	NA	0.14254521	
LOC115598855	NA	0.14226604	
TNIP2	NA	0.14185502	
NAT10	NA	0.14179057	
FAM221A	NA	0.14177871	
LOC103538135	NA	0.14165224	
HEPACAM2	NA	0.141649	
LINGO1	NA	0.14162646	
CHRNA1	NA	0.14156274	
TTC39A	NA	0.14142945	
ZDHHC1	NA	0.14136942	
ATP4B	NA	0.14113994	
LOC103539202	NA	0.14108886	
LOC115599476	NA	0.14103864	
RAX2	NA	0.14085561	
COL7A1	NA	0.14075053	
POU6F2	NA	0.1407201	
POC5	NA	0.14060858	
LOC115598338	NA	0.14053214	
LOC103533308	NA	0.14044517	
RPL10A	NA	0.14037098	
DAB1	NA	0.14026365	
TIMMDC1	NA	0.14025855	
GLRA1	NA	0.14019726	
ALOX5AP	NA	0.14015499	
KIF7	NA	0.14015487	
CAMK1G	NA	0.14006725	
HOXD4	NA	0.14002383	
LYRM7	NA	0.14000978	
RAPSN	NA	0.13997112	
TSC22D3	NA	0.13989747	
ADTRP	NA	0.1398647	
PLEKHH1	NA	0.13984323	
LOC115598176	NA	0.13976479	
GTPBP6	NA	0.13969974	
SEMA4D	NA	0.13966246	
QSOX2	NA	0.13951729	
CHRNG	NA	0.13950373	
EOMES	NA	0.13937096	
MFSD8	NA	0.13936704	
LOC103536315	NA	0.13929869	
NSD2	NA	0.13920617	
SPON2	NA	0.13918574	
SMC1B	NA	0.13913648	
COQ2	NA	0.13905106	
LOC103529208	NA	0.13900296	
SLC7A9	NA	0.13893443	
CREB3L1	NA	0.13876067	
ARMH3	NA	0.13866583	
TOB2	NA	0.13851765	
BMP2	NA	0.13849904	
LOC115598885	NA	0.13849711	
LOC103526233	NA	0.13847208	
RBM22	NA	0.13837384	
LOC103528532	NA	0.1382498	
MOB3B	NA	0.13794987	
LOC115598193	NA	0.1379207	
WNT4	NA	0.13782506	
LOC103537561	NA	0.13765606	
DDX31	NA	0.13765177	
FGF17	NA	0.13759919	
LOC103532432	NA	0.13743594	
HS1BP3	NA	0.13738768	
YIPF7	NA	0.13728018	
RNF25	NA	0.1372333	
NKX1-1	NA	0.13723226	
LOC103536463	NA	0.1371307	
C1H12orf73	NA	0.13700105	
AGGF1	NA	0.13690552	
EEF1AKMT4	NA	0.1368117	
RERG	NA	0.13654478	
SLC9A1	NA	0.13645454	
AGR2	NA	0.13640708	
ARL14EPL	NA	0.13637055	
NSG2	NA	0.13635428	
LOC115599980	NA	0.13634285	
LOC115600245	NA	0.13631065	
HOXB9	NA	0.13627274	
TOMM34	NA	0.1361813	
KCNJ15	NA	0.13617398	
SPOP	NA	0.13614257	
SUB1	NA	0.1361358	
SLF2	NA	0.13596107	
RAB27B	NA	0.13593109	
LOC103534919	NA	0.1359094	
SARS1	NA	0.13588402	
LOC115599701	NA	0.13587268	
LYRM9	NA	0.13587087	
ZDHHC21	NA	0.13586153	
BEND2	NA	0.13585706	
HOXC5	NA	0.13584521	
GPR119	NA	0.13583557	
ABCB5	NA	0.1358031	
RPS6	NA	0.13579302	
GPER1	NA	0.1357616	
S100P	NA	0.13563819	
SWI5	NA	0.1355762	
ECD	NA	0.1354982	
POP1	NA	0.13538302	
LOC115599577	NA	0.13537768	
C24H11orf52	NA	0.13535109	
FUBP1	NA	0.13529666	
HSPA2	NA	0.1351864	
WFDC1	NA	0.13491566	
MEST	NA	0.13478564	
SHISA9	NA	0.13477203	
CHGA	NA	0.13467737	
CNTFR	NA	0.13462508	
TTC32	NA	0.13454175	
LOC115598530	NA	0.13441156	
TSPAN15	NA	0.13428812	
PIK3C2G	NA	0.13420653	
LOC115598812	NA	0.13414519	
SCNN1A	NA	0.13408388	
LUC7L3	NA	0.13404034	
HEXB	NA	0.13395499	
IFRD2	NA	0.13394156	
COL1A2	NA	0.13387968	
ZNF593	NA	0.13387606	
MOK	NA	0.13387108	
SLC38A9	NA	0.1337662	
LOC115600491	NA	0.13375689	
ST6GALNAC3	NA	0.13364413	
LOC115599551	NA	0.13361484	
IFI35	NA	0.13351373	
TACR1	NA	0.13350831	
CRYAB	NA	0.13346533	
PIP5K1B	NA	0.13340594	
USP42	NA	0.13334844	
PTPRN2	NA	0.133337	
CREBZF	NA	0.13332705	
LOC103537477	NA	0.1333086	
LOC115599280	NA	0.13328092	
LOC115599264	NA	0.13321956	
CCDC66	NA	0.13321297	
SLC8A3	NA	0.13319877	
FAM214A	NA	0.13317746	
SUMF1	NA	0.13307004	
BCO2	NA	0.13305922	
BEST3	NA	0.13302927	
CUEDC1	NA	0.13301349	
SLITRK2	NA	0.13299982	
LOC115599277	NA	0.13294172	
P2RX4	NA	0.13266064	
GINS4	NA	0.13251358	
S100A11	NA	0.13250601	
SUMF2	NA	0.13247482	
MRPS23	NA	0.13241434	
LOC115600070	NA	0.1323798	
LOC115598548	NA	0.13233238	
GALNT17	NA	0.13231285	
TSGA10	NA	0.132294	
RNF6	NA	0.13214569	
DNAH8	NA	0.13210697	
PEA15	NA	0.13208829	
MRE11	NA	0.13208042	
HTR1A	NA	0.13204958	
TMEM79	NA	0.13202871	
TRNAG-UCC	NA	0.1319501	
PRPF38B	NA	0.13174114	
DHX58	NA	0.13172463	
LOC103534964	NA	0.13157539	
LOC115599367	NA	0.13155338	
LOC115600489	NA	0.13147835	
MRRF	NA	0.13141511	
LOC103533889	NA	0.13131064	
SLC11A1	NA	0.13125654	
ARHGAP8	NA	0.1312502	
LOC115597853	NA	0.13123903	
LOC115598651	NA	0.13122618	
COL3A1	NA	0.13106236	
DDB2	NA	0.13102318	
GALT	NA	0.13101803	
LOC103538172	NA	0.13088377	
FGL2	NA	0.13073573	
LOC103536140	NA	0.13065767	
LOC103529516	NA	0.13065183	
MRAS	NA	0.1306027	
DND1	NA	0.130562	
KLHDC8A	NA	0.13050434	
TPM2	NA	0.13037719	
PDCL3	NA	0.13033465	
LOC115598835	NA	0.13032916	
OAF	NA	0.13028736	
MEX3D	NA	0.1302705	
AADAT	NA	0.13010451	
CROT	NA	0.12999961	
LOC115600168	NA	0.12999023	
LOC115599411	NA	0.12998779	
VILL	NA	0.12983732	
LOC103536092	NA	0.12981261	
LOC115599342	NA	0.12976636	
FGF9	NA	0.12972789	
GPR176	NA	0.1296259	
ATP6V0C	NA	0.12959321	
TMEM63C	NA	0.12958303	
PRLH	NA	0.12956335	
RPL22L1	NA	0.12945326	
TBC1D10A	NA	0.12935127	
TMEM161A	NA	0.12929739	
GGT7	NA	0.12923136	
UTP15	NA	0.12916103	
LOC115599161	NA	0.12914689	
FZD3	NA	0.12912065	
PCP4	NA	0.12908003	
KLHL36	NA	0.12904507	
LOC115597890	NA	0.12901062	
ZUP1	NA	0.12897627	
PPIE	NA	0.12897564	
SMIM32	NA	0.12887818	
LOC115598854	NA	0.12885271	
MLH3	NA	0.12883487	
TRPV4	NA	0.1288061	
SEL1L3	NA	0.12880057	
LOC115600399	NA	0.12877707	
LOC103539335	NA	0.12861262	
EIF2AK2	NA	0.12847556	
LOC115598664	NA	0.12840202	
ARNTL2	NA	0.1282906	
TRAPPC2L	NA	0.12822282	
MCM10	NA	0.12815617	
PUS3	NA	0.1281084	
CPS1	NA	0.12796897	
RMI2	NA	0.12796785	
